s1_entity_id	candidate_entity_id	blocking_methods	num_blockers	max_block_score
S1-558219253	S2-244548978	address	1	2.0
S1-558219253	S2-252472252	address	1	2.0
S1-558219253	S2-283283733	name_fuzzy,name_token	2	2.0
S1-558219253	S2-29839348	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-558219253	S2-307706648	name_token	1	2.0
S1-558219253	S2-327358945	address	1	2.0
S1-558219253	S2-335048531	address	1	3.0
S1-558219253	S2-341924778	name_token	1	2.0
S1-558219253	S2-343790643	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-558219253	S2-350410588	address	1	2.0
S1-558219253	S2-352623889	address	1	3.0
S1-558219253	S2-359386290	address	1	2.0
S1-558219253	S2-366148005	name_fuzzy	1	0.5652173913043479
S1-558219253	S2-379997669	address	1	2.0
S1-558219253	S2-380164501	name_fuzzy,name_token	2	2.0
S1-558219253	S2-38967620	address	1	3.0
S1-558219253	S2-391631936	name_fuzzy	1	0.5909090909090908
S1-558219253	S2-392928685	address	1	3.0
S1-558219253	S2-401097610	name_fuzzy	1	0.5714285714285714
S1-558219253	S2-417539103	name_fuzzy,name_token	2	2.0
S1-558219253	S2-429797718	name_fuzzy	1	0.5714285714285714
S1-558219253	S2-459484503	name_token	1	2.0
S1-558219253	S2-462510815	address	1	3.0
S1-558219253	S2-497920603	name_token	1	2.0
S1-558219253	S2-539266338	name_fuzzy	1	0.5853658536585367
S1-558219253	S2-585511040	name_token	1	4.0
S1-558219253	S2-61253037	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-558219253	S2-647179457	address	1	3.0
S1-558219253	S2-652006559	address	1	2.0
S1-558219253	S2-660237536	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-558219253	S2-663105957	name_token	1	2.0
S1-558219253	S2-670306219	name_fuzzy	1	0.5714285714285714
S1-558219253	S2-673695820	name_fuzzy	1	0.5652173913043479
S1-558219253	S2-681169344	address	1	3.0
S1-558219253	S2-687882951	address	1	2.0
S1-558219253	S2-719582544	address	1	2.0
S1-558219253	S2-800233585	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-558219253	S2-861119454	name_fuzzy	1	0.5714285714285714
S1-558219253	S2-870253909	name_fuzzy	1	0.631578947368421
S1-558219253	S2-87505990	address	1	3.0
S1-558219253	S2-875244501	address	1	2.0
S1-558219253	S2-891106605	address	1	2.0
S1-558219253	S2-894761114	address,name_char_tfidf,name_fuzzy,name_token	4	6.0
S1-558219253	S2-932426204	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-558219253	S2-9354970	address	1	3.0
S1-558219253	S2-938176563	name_fuzzy	1	0.5853658536585367
S1-558219253	S2-9513977	address	1	2.0
S1-558219253	S2-952606254	address	1	2.0
S1-558219253	S2-956300503	name_fuzzy	1	0.5909090909090908
S1-558219253	S3-103564473	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-558219253	S3-106555039	address	1	2.0
S1-558219253	S3-108356029	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-558219253	S3-112155732	name_fuzzy	1	0.5777777777777777
S1-558219253	S3-118280684	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-558219253	S3-134557927	name_fuzzy	1	0.5714285714285714
S1-558219253	S3-166949745	address,name_char_tfidf,name_fuzzy,name_token	4	4.0
S1-558219253	S3-19733806	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-558219253	S3-223975181	address	1	3.0
S1-558219253	S3-233276649	name_token	1	2.0
S1-558219253	S3-267304710	name_fuzzy	1	0.5853658536585367
S1-558219253	S3-276976568	name_fuzzy,name_token	2	2.0
S1-558219253	S3-320100714	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-558219253	S3-362243084	name_fuzzy	1	0.6
S1-558219253	S3-393291817	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-558219253	S3-39781502	name_fuzzy	1	0.5789473684210527
S1-558219253	S3-428216887	name_token	1	2.0
S1-558219253	S3-437107303	name_fuzzy	1	0.5853658536585367
S1-558219253	S3-488825265	name_fuzzy	1	0.5957446808510638
S1-558219253	S3-514577976	name_fuzzy	1	0.5714285714285714
S1-558219253	S3-559960795	name_token	1	2.0
S1-558219253	S3-578036088	name_token	1	2.0
S1-558219253	S3-617143408	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-558219253	S3-642004506	name_fuzzy	1	0.5652173913043479
S1-558219253	S3-691568654	address	1	3.0
S1-558219253	S3-691844721	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-558219253	S3-72999449	address,name_char_tfidf,name_fuzzy,name_token	4	6.0
S1-558219253	S3-737812960	name_fuzzy	1	0.5652173913043479
S1-558219253	S3-76938773	name_fuzzy	1	0.5882352941176471
S1-558219253	S3-846912110	name_fuzzy	1	0.5957446808510638
S1-558219253	S3-857166084	name_token	1	4.0
S1-558219253	S3-880241712	name_fuzzy,name_token	2	2.0
S1-558219253	S3-918947657	address	1	4.0
S1-558219253	S3-924358017	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-558219253	S3-924378606	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-558219253	S3-927307110	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-558219253	S3-934468190	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-558794180	S2-128174913	name_fuzzy	1	0.631578947368421
S1-558794180	S2-135397324	name_fuzzy	1	0.6206896551724138
S1-558794180	S2-137673668	address	1	3.0
S1-558794180	S2-188853070	name_token	1	2.0
S1-558794180	S2-216045158	address	1	3.0
S1-558794180	S2-218069421	name_token	1	3.0
S1-558794180	S2-248096973	name_token	1	3.0
S1-558794180	S2-253161540	address	1	4.0
S1-558794180	S2-259137874	name_fuzzy	1	0.6181818181818182
S1-558794180	S2-260324268	address	1	4.0
S1-558794180	S2-263520500	name_token	1	2.0
S1-558794180	S2-266811346	name_token	1	2.0
S1-558794180	S2-281080618	address	1	3.0
S1-558794180	S2-286111627	name_fuzzy	1	0.631578947368421
S1-558794180	S2-294718909	name_fuzzy	1	0.6206896551724138
S1-558794180	S2-301578408	address	1	3.0
S1-558794180	S2-343152285	name_token	1	2.0
S1-558794180	S2-350529851	name_token	1	3.0
S1-558794180	S2-358211203	address	1	3.0
S1-558794180	S2-374151600	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-558794180	S2-375884363	name_fuzzy	1	0.625
S1-558794180	S2-376757584	name_fuzzy,name_token	2	2.0
S1-558794180	S2-379997669	name_fuzzy	1	0.6101694915254237
S1-558794180	S2-380667580	address	1	3.0
S1-558794180	S2-390722669	address	1	5.0
S1-558794180	S2-399018299	name_fuzzy,name_token	2	3.0
S1-558794180	S2-405842282	address	1	3.0
S1-558794180	S2-412143035	name_fuzzy	1	0.6206896551724138
S1-558794180	S2-417539103	name_fuzzy	1	0.6101694915254237
S1-558794180	S2-468391282	name_fuzzy,name_token	2	3.0
S1-558794180	S2-489658223	name_token	1	3.0
S1-558794180	S2-493175650	name_fuzzy	1	0.6206896551724138
S1-558794180	S2-493775702	name_fuzzy	1	0.6567164179104478
S1-558794180	S2-499283141	name_fuzzy	1	0.631578947368421
S1-558794180	S2-51042752	name_fuzzy,name_token	2	3.0
S1-558794180	S2-527878522	address	1	4.0
S1-558794180	S2-53603175	address	1	3.0
S1-558794180	S2-537842691	address	1	4.0
S1-558794180	S2-555633546	name_fuzzy	1	0.6415094339622642
S1-558794180	S2-58018163	address	1	3.0
S1-558794180	S2-635789629	address	1	3.0
S1-558794180	S2-642953301	address	1	3.0
S1-558794180	S2-659887383	address	1	3.0
S1-558794180	S2-664095675	name_token	1	2.0
S1-558794180	S2-666696191	name_token	1	2.0
S1-558794180	S2-670999265	name_fuzzy	1	0.6545454545454545
S1-558794180	S2-691957051	name_token	1	3.0
S1-558794180	S2-696672788	address	1	3.0
S1-558794180	S2-698680089	name_fuzzy,name_token	2	3.0
S1-558794180	S2-710386119	address	1	3.0
S1-558794180	S2-714837154	address	1	3.0
S1-558794180	S2-71609308	name_fuzzy	1	0.631578947368421
S1-558794180	S2-716776643	name_fuzzy	1	0.6206896551724138
S1-558794180	S2-748898320	address	1	3.0
S1-558794180	S2-752334650	address	1	4.0
S1-558794180	S2-764371625	name_fuzzy	1	0.6181818181818182
S1-558794180	S2-778141895	address	1	4.0
S1-558794180	S2-857374013	address	1	3.0
S1-558794180	S2-862381500	address	1	4.0
S1-558794180	S2-864437900	name_token	1	2.0
S1-558794180	S2-883274756	address	1	3.0
S1-558794180	S2-885017531	name_fuzzy,name_token	2	3.0
S1-558794180	S2-892571468	name_fuzzy,name_token	2	3.0
S1-558794180	S2-902966116	name_fuzzy	1	0.6181818181818182
S1-558794180	S2-90622985	name_fuzzy	1	0.6229508196721312
S1-558794180	S2-91667310	address	1	3.0
S1-558794180	S2-926874499	name_fuzzy	1	0.6428571428571428
S1-558794180	S2-931171189	address	1	3.0
S1-558794180	S2-94157622	name_fuzzy	1	0.6229508196721312
S1-558794180	S2-976430718	address	1	3.0
S1-558794180	S2-977376266	name_fuzzy	1	0.6545454545454545
S1-558794180	S2-979126780	address	1	4.0
S1-558794180	S2-984245595	name_fuzzy	1	0.6206896551724138
S1-558794180	S2-996892604	name_token	1	2.0
S1-558794180	S3-102669128	name_fuzzy,name_token	2	3.0
S1-558794180	S3-112125708	name_fuzzy	1	0.6206896551724138
S1-558794180	S3-165432605	name_fuzzy	1	0.631578947368421
S1-558794180	S3-25772375	name_fuzzy	1	0.6206896551724138
S1-558794180	S3-272752217	name_fuzzy,name_token	2	3.0
S1-558794180	S3-306505353	name_token	1	3.0
S1-558794180	S3-327922333	name_token	1	3.0
S1-558794180	S3-328485349	name_token	1	3.0
S1-558794180	S3-405978591	name_fuzzy	1	0.6181818181818182
S1-558794180	S3-40730142	name_fuzzy	1	0.6428571428571428
S1-558794180	S3-444769534	name_fuzzy	1	0.6545454545454545
S1-558794180	S3-478752573	name_token	1	2.0
S1-558794180	S3-492001286	name_token	1	3.0
S1-558794180	S3-522310195	name_fuzzy	1	0.6428571428571428
S1-558794180	S3-52431528	name_fuzzy	1	0.6206896551724138
S1-558794180	S3-570113604	name_fuzzy,name_token	2	3.0
S1-558794180	S3-570159060	name_fuzzy	1	0.6153846153846154
S1-558794180	S3-592096030	name_char_tfidf,name_fuzzy,name_token	3	3.0
S1-558794180	S3-597395533	name_fuzzy,name_token	2	3.0
S1-558794180	S3-606104629	name_token	1	2.0
S1-558794180	S3-632096639	name_token	1	2.0
S1-558794180	S3-664405218	name_token	1	2.0
S1-558794180	S3-736646126	name_fuzzy,name_token	2	3.0
S1-558794180	S3-763379836	name_token	1	3.0
S1-558794180	S3-769197229	name_token	1	2.0
S1-558794180	S3-772391787	name_token	1	2.0
S1-558794180	S3-787058082	name_token	1	2.0
S1-558794180	S3-806476865	name_token	1	3.0
S1-558794180	S3-82448264	name_token	1	3.0
S1-558794180	S3-827363192	name_token	1	3.0
S1-558794180	S3-833795064	name_fuzzy	1	0.631578947368421
S1-558794180	S3-857956206	name_fuzzy	1	0.6206896551724138
S1-558794180	S3-881554920	name_token	1	2.0
S1-558794180	S3-893180377	name_token	1	2.0
S1-558794180	S3-894170684	name_token	1	3.0
S1-558794180	S3-900110842	name_token	1	2.0
S1-558794180	S3-911826101	name_token	1	3.0
S1-558794180	S3-980313700	name_fuzzy	1	0.6440677966101696
S1-558794180	S3-986273161	name_token	1	2.0
S1-558794180	S3-993289796	name_token	1	2.0
S1-558794180	S3-99639849	name_token	1	3.0
S1-558794180	S3-997289669	name_fuzzy	1	0.6428571428571428
S1-559395449	S2-106704991	name_token	1	2.0
S1-559395449	S2-139603809	name_token	1	2.0
S1-559395449	S2-16226755	name_char_tfidf,name_fuzzy	2	0.8
S1-559395449	S2-162876419	name_token	1	2.0
S1-559395449	S2-167666527	name_char_tfidf,name_fuzzy	2	0.6956521739130435
S1-559395449	S2-212940261	name_token	1	2.0
S1-559395449	S2-236816059	name_char_tfidf,name_fuzzy	2	0.7441860465116279
S1-559395449	S2-240593794	name_token	1	2.0
S1-559395449	S2-243143203	name_token	1	2.0
S1-559395449	S2-253659647	name_token	1	2.0
S1-559395449	S2-278036291	name_token	1	2.0
S1-559395449	S2-287435953	name_char_tfidf,name_fuzzy	2	0.6046511627906976
S1-559395449	S2-324409229	address,name_char_tfidf,name_fuzzy,name_token	4	4.0
S1-559395449	S2-345025523	name_char_tfidf,name_fuzzy	2	0.7441860465116279
S1-559395449	S2-352590507	name_token	1	2.0
S1-559395449	S2-373779619	name_fuzzy	1	0.6111111111111112
S1-559395449	S2-41694341	name_token	1	2.0
S1-559395449	S2-424208317	name_char_tfidf,name_fuzzy	2	0.7
S1-559395449	S2-427574491	name_char_tfidf,name_fuzzy	2	0.7142857142857143
S1-559395449	S2-438359903	name_char_tfidf,name_fuzzy	2	0.8
S1-559395449	S2-469530968	name_fuzzy,name_token	2	2.0
S1-559395449	S2-514424281	name_char_tfidf,name_fuzzy	2	0.7692307692307692
S1-559395449	S2-523287186	name_char_tfidf,name_fuzzy	2	0.8
S1-559395449	S2-528797200	name_char_tfidf,name_fuzzy	2	0.7272727272727273
S1-559395449	S2-567350796	name_char_tfidf,name_fuzzy	2	0.6274509803921569
S1-559395449	S2-57833577	name_token	1	2.0
S1-559395449	S2-579436191	name_token	1	2.0
S1-559395449	S2-608591472	name_token	1	2.0
S1-559395449	S2-61006635	name_char_tfidf,name_fuzzy	2	0.8
S1-559395449	S2-633151184	name_char_tfidf,name_fuzzy	2	0.7234042553191489
S1-559395449	S2-65907486	name_char_tfidf	1	0.5496804493531916
S1-559395449	S2-684259415	name_char_tfidf,name_fuzzy	2	0.6382978723404256
S1-559395449	S2-690176992	name_token	1	2.0
S1-559395449	S2-691967010	name_token	1	2.0
S1-559395449	S2-699959179	name_token	1	2.0
S1-559395449	S2-705879577	name_fuzzy	1	0.6190476190476191
S1-559395449	S2-723749575	name_char_tfidf,name_fuzzy	2	0.6382978723404256
S1-559395449	S2-746889533	name_char_tfidf,name_fuzzy	2	0.6
S1-559395449	S2-747178515	name_token	1	2.0
S1-559395449	S2-750402615	name_token	1	2.0
S1-559395449	S2-759948613	name_char_tfidf	1	0.5362039228219713
S1-559395449	S2-780578205	name_token	1	2.0
S1-559395449	S2-789533868	name_token	1	2.0
S1-559395449	S2-805213029	name_char_tfidf,name_fuzzy	2	0.64
S1-559395449	S2-838254453	name_token	1	2.0
S1-559395449	S2-851764512	name_token	1	2.0
S1-559395449	S2-851878972	name_fuzzy	1	0.6111111111111112
S1-559395449	S2-852127544	name_token	1	2.0
S1-559395449	S2-903535563	name_fuzzy	1	0.6666666666666667
S1-559395449	S2-914659045	name_token	1	2.0
S1-559395449	S2-922898414	name_token	1	2.0
S1-559395449	S2-981900516	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-559395449	S2-986734459	name_char_tfidf,name_fuzzy	2	0.7777777777777779
S1-559395449	S2-99151582	name_char_tfidf,name_fuzzy	2	0.6666666666666667
S1-559395449	S2-994075397	name_token	1	2.0
S1-559395449	S3-103331717	name_char_tfidf,name_fuzzy	2	0.7894736842105263
S1-559395449	S3-10366364	name_token	1	2.0
S1-559395449	S3-126813405	name_fuzzy	1	0.6666666666666667
S1-559395449	S3-156210383	name_token	1	2.0
S1-559395449	S3-181947547	name_token	1	2.0
S1-559395449	S3-183631803	name_token	1	2.0
S1-559395449	S3-195718192	name_token	1	2.0
S1-559395449	S3-200361251	name_token	1	2.0
S1-559395449	S3-202532519	name_token	1	2.0
S1-559395449	S3-206420327	name_token	1	2.0
S1-559395449	S3-21736943	address,name_char_tfidf,name_fuzzy,name_token	4	4.0
S1-559395449	S3-220755305	name_char_tfidf,name_fuzzy	2	0.6818181818181819
S1-559395449	S3-245016009	name_fuzzy,name_token	2	2.0
S1-559395449	S3-299665150	name_char_tfidf,name_fuzzy	2	1.0000000000000002
S1-559395449	S3-303712116	name_char_tfidf,name_fuzzy	2	0.7894736842105263
S1-559395449	S3-340140608	name_fuzzy	1	0.6
S1-559395449	S3-380003684	name_char_tfidf	1	0.44360352107280815
S1-559395449	S3-392452983	name_char_tfidf	1	0.44844931403842886
S1-559395449	S3-396810107	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-559395449	S3-400410906	name_fuzzy	1	0.6
S1-559395449	S3-45845630	name_char_tfidf	1	0.41797492062490965
S1-559395449	S3-505583692	name_char_tfidf	1	0.46685698527240693
S1-559395449	S3-510788470	name_char_tfidf,name_fuzzy	2	0.7027027027027026
S1-559395449	S3-653021292	name_char_tfidf	1	0.4885106281473095
S1-559395449	S3-661474087	name_char_tfidf,name_fuzzy	2	0.6545454545454545
S1-559395449	S3-666704825	name_char_tfidf	1	0.4212193022676405
S1-559395449	S3-674102867	name_token	1	2.0
S1-559395449	S3-690156397	name_char_tfidf,name_fuzzy	2	0.68
S1-559395449	S3-698519941	name_token	1	2.0
S1-559395449	S3-707118959	name_token	1	2.0
S1-559395449	S3-709155747	name_char_tfidf,name_fuzzy	2	0.7317073170731707
S1-559395449	S3-732813655	name_char_tfidf,name_fuzzy	2	0.8571428571428572
S1-559395449	S3-732859630	name_char_tfidf,name_fuzzy	2	0.6274509803921569
S1-559395449	S3-736685038	name_char_tfidf,name_fuzzy	2	0.7
S1-559395449	S3-768889636	name_token	1	2.0
S1-559395449	S3-770133094	name_char_tfidf,name_fuzzy	2	0.8
S1-559395449	S3-777404122	name_token	1	2.0
S1-559395449	S3-781573127	name_char_tfidf,name_fuzzy	2	0.8
S1-559395449	S3-794523327	name_char_tfidf,name_fuzzy	2	0.6818181818181819
S1-559395449	S3-811310753	name_token	1	2.0
S1-559395449	S3-897153829	name_char_tfidf,name_fuzzy	2	0.8205128205128205
S1-559395449	S3-905060032	name_char_tfidf	1	0.478852823643914
S1-559395449	S3-943748227	name_token	1	2.0
S1-559395449	S3-975159264	name_char_tfidf,name_fuzzy	2	0.6818181818181819
S1-559395449	S3-975203617	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-559395449	S3-982221735	name_token	1	2.0
S1-559395449	S3-993559788	name_token	1	2.0
S1-559563624	S2-102587308	name_fuzzy	1	0.6122448979591837
S1-559563624	S2-103136730	address,name_fuzzy	2	2.0
S1-559563624	S2-111587978	name_fuzzy	1	0.6037735849056604
S1-559563624	S2-119220432	name_fuzzy	1	0.5833333333333333
S1-559563624	S2-156292318	name_token	1	2.0
S1-559563624	S2-174908323	name_token	1	2.0
S1-559563624	S2-176414569	name_token	1	2.0
S1-559563624	S2-197488254	name_fuzzy	1	0.5833333333333333
S1-559563624	S2-259923910	name_fuzzy	1	0.5531914893617021
S1-559563624	S2-263393597	name_fuzzy	1	0.5531914893617021
S1-559563624	S2-30691807	name_fuzzy,name_token	2	2.0
S1-559563624	S2-307909004	name_fuzzy	1	0.5925925925925926
S1-559563624	S2-31507054	name_token	1	2.0
S1-559563624	S2-318996741	name_fuzzy	1	0.5714285714285714
S1-559563624	S2-394968672	name_token	1	2.0
S1-559563624	S2-431607567	name_token	1	2.0
S1-559563624	S2-437394779	name_fuzzy	1	0.6181818181818182
S1-559563624	S2-467668989	name_token	1	2.0
S1-559563624	S2-469462913	name_token	1	2.0
S1-559563624	S2-473183284	name_char_tfidf,name_fuzzy,name_token	3	4.0
S1-559563624	S2-500756981	name_fuzzy	1	0.5818181818181818
S1-559563624	S2-501161518	name_token	1	2.0
S1-559563624	S2-510197556	name_token	1	2.0
S1-559563624	S2-513894966	name_fuzzy	1	0.6222222222222222
S1-559563624	S2-520776791	name_token	1	2.0
S1-559563624	S2-569920508	name_token	1	2.0
S1-559563624	S2-581361414	name_token	1	2.0
S1-559563624	S2-619157180	name_token	1	2.0
S1-559563624	S2-620337373	name_fuzzy	1	0.56
S1-559563624	S2-625797360	name_fuzzy	1	0.5777777777777777
S1-559563624	S2-690461549	name_fuzzy	1	0.56
S1-559563624	S2-712209911	name_token	1	2.0
S1-559563624	S2-716269843	name_fuzzy	1	0.5714285714285714
S1-559563624	S2-72980211	name_token	1	2.0
S1-559563624	S2-740314477	name_fuzzy	1	0.5925925925925926
S1-559563624	S2-746430967	name_token	1	2.0
S1-559563624	S2-76004241	name_char_tfidf,name_fuzzy,name_token	3	2.0
S1-559563624	S2-810439645	name_token	1	2.0
S1-559563624	S2-825060931	name_token	1	2.0
S1-559563624	S2-833660955	name_token	1	2.0
S1-559563624	S2-899594431	name_token	1	2.0
S1-559563624	S2-901406639	name_token	1	2.0
S1-559563624	S2-918473326	name_fuzzy	1	0.5833333333333333
S1-559563624	S2-924564005	name_token	1	2.0
S1-559563624	S2-94878869	name_token	1	2.0
S1-559563624	S3-129966205	name_token	1	2.0
S1-559563624	S3-143138365	address,name_char_tfidf,name_fuzzy,name_token	4	6.0
S1-559563624	S3-146014129	name_token	1	2.0
S1-559563624	S3-166908310	name_token	1	2.0
S1-559563624	S3-173015365	name_token	1	2.0
S1-559563624	S3-234375408	name_token	1	2.0
S1-559563624	S3-244728129	name_token	1	2.0
S1-559563624	S3-2447664	name_fuzzy	1	0.5714285714285714
S1-559563624	S3-257517051	name_fuzzy	1	0.5833333333333333
S1-559563624	S3-274367683	name_token	1	2.0
S1-559563624	S3-28163356	name_token	1	2.0
S1-559563624	S3-301867715	name_token	1	2.0
S1-559563624	S3-369793944	name_token	1	2.0
S1-559563624	S3-406535708	name_fuzzy	1	0.5531914893617021
S1-559563624	S3-408392492	name_fuzzy	1	0.5714285714285714
S1-559563624	S3-416605178	name_token	1	2.0
S1-559563624	S3-417518142	name_token	1	2.0
S1-559563624	S3-433153368	name_fuzzy	1	0.5714285714285714
S1-559563624	S3-43539481	name_fuzzy	1	0.5614035087719298
S1-559563624	S3-452897549	name_token	1	2.0
S1-559563624	S3-464059539	name_fuzzy	1	0.5957446808510638
S1-559563624	S3-504945650	name_fuzzy	1	0.5833333333333333
S1-559563624	S3-538619268	name_token	1	2.0
S1-559563624	S3-61700670	name_token	1	2.0
S1-559563624	S3-619124038	name_fuzzy	1	0.5882352941176471
S1-559563624	S3-655589957	address,name_char_tfidf,name_fuzzy,name_token	4	4.0
S1-559563624	S3-65830938	name_fuzzy	1	0.6037735849056604
S1-559563624	S3-658686089	name_token	1	2.0
S1-559563624	S3-658731440	name_token	1	2.0
S1-559563624	S3-690578882	name_token	1	2.0
S1-559563624	S3-743480717	name_fuzzy	1	0.5531914893617021
S1-559563624	S3-763434414	name_token	1	2.0
S1-559563624	S3-770552377	name_token	1	2.0
S1-559563624	S3-850741570	name_token	1	2.0
S1-559563624	S3-86024176	name_fuzzy	1	0.6538461538461539
S1-559563624	S3-922504785	name_fuzzy	1	0.5641025641025641
S1-559563624	S3-944123046	name_fuzzy	1	0.5957446808510638
S1-559563624	S3-982017783	name_fuzzy	1	0.5882352941176471
S1-561366941	S2-11245555	name_token	1	3.0
S1-561366941	S2-141191073	name_char_tfidf,name_fuzzy	2	0.679245283018868
S1-561366941	S2-157878890	name_char_tfidf,name_fuzzy	2	0.68
S1-561366941	S2-181494357	name_char_tfidf,name_fuzzy	2	0.736842105263158
S1-561366941	S2-194034279	name_token	1	3.0
