s1_entity_id	candidate_entity_id
S1-243964430	S3-209785909
S1-243964430	S3-293203331
S1-243964430	S2-730865952
S1-243964430	S3-480566123
S1-243964430	S2-691017134
S1-243964430	S2-885854918
S1-243964430	S3-997134176
S1-243964430	S3-276389636
S1-243964430	S2-304532588
S1-243964430	S2-869268939
S1-243964430	S3-346066166
S1-243964430	S3-109580432
S1-243964430	S2-999536874
S1-243964430	S2-75177138
S1-243964430	S3-576267101
S1-243964430	S3-244796689
S1-243964430	S3-602303164
S1-243964430	S2-462431990
S1-243964430	S2-776996601
S1-243964430	S3-701467166
S1-243964430	S3-816866891
S1-243964430	S2-102009837
S1-243964430	S3-111990269
S1-243964430	S2-805885005
S1-243964430	S2-706837186
S1-243964430	S3-771970278
S1-243964430	S3-594590240
S1-243964430	S3-151418204
S1-243964430	S2-221787470
S1-243964430	S3-557169529
S1-970720582	S3-925315481
S1-970720582	S2-692525816
S1-970720582	S3-389140018
S1-970720582	S2-603457728
S1-970720582	S3-556851825
S1-970720582	S3-271456107
S1-970720582	S3-301867715
S1-970720582	S2-664735357
S1-970720582	S2-700208535
S1-970720582	S3-338151006
S1-970720582	S3-180246456
S1-970720582	S2-825074742
S1-970720582	S2-657038962
S1-970720582	S2-169717457
S1-970720582	S3-945092227
S1-970720582	S3-685599646
S1-970720582	S2-516727139
S1-970720582	S3-189136314
S1-970720582	S3-787510680
S1-970720582	S2-791186475
S1-970720582	S2-325234234
S1-970720582	S3-840384639
S1-970720582	S2-901378953
S1-970720582	S3-138659898
S1-970720582	S3-751036817
S1-970720582	S2-171426345
S1-970720582	S3-143985594
S1-970720582	S2-787573704
S1-970720582	S2-880582560
S1-970720582	S2-625396496
S1-970720582	S2-792929142
S1-970720582	S2-932019484
S1-970720582	S2-846007123
S1-970720582	S2-440334251
S1-970720582	S2-672502301
S1-970720582	S3-810847521
S1-970720582	S3-71923385
S1-970720582	S3-505360272
S1-970720582	S2-81151333
S1-970720582	S3-451824516
S1-970720582	S2-363011057
S1-970720582	S3-378871668
S1-970720582	S3-974126747
S1-970720582	S2-871769590
S1-970720582	S2-955193338
S1-970720582	S2-306430100
S1-970720582	S3-408676934
S1-970720582	S3-773799110
S1-970720582	S2-766110823
S1-970720582	S2-562266021
S1-71184815	S2-169503815
S1-71184815	S3-883422015
S1-71184815	S3-121313897
S1-71184815	S3-953045012
S1-71184815	S2-434897211
S1-71184815	S2-122798400
S1-71184815	S2-218526638
S1-71184815	S2-638817518
S1-71184815	S3-593487052
S1-71184815	S2-660390669
S1-71184815	S3-301243934
S1-71184815	S3-256408366
S1-71184815	S3-316659375
S1-71184815	S2-839434280
S1-71184815	S2-394585489
S1-71184815	S2-929520088
S1-71184815	S3-160489180
S1-71184815	S2-806153030
S1-71184815	S2-157133082
S1-71184815	S3-137986399
S1-71184815	S3-249620518
S1-71184815	S2-642544829
S1-71184815	S3-449154622
S1-71184815	S3-878570399
S1-71184815	S3-855213535
S1-71184815	S2-67328948
S1-71184815	S2-203532020
S1-71184815	S3-414380274
S1-71184815	S3-662142027
S1-71184815	S3-223081834
S1-71184815	S3-628159316
S1-71184815	S3-454739569
S1-71184815	S3-728104101
S1-71184815	S3-992336892
S1-71184815	S2-709918719
S1-71184815	S2-795621883
S1-71184815	S2-688107202
S1-71184815	S3-758901704
S1-71184815	S3-789804857
S1-71184815	S2-266243650
S1-71184815	S2-754921211
S1-71184815	S2-700795294
S1-71184815	S2-590442180
S1-71184815	S2-471209755
S1-71184815	S3-736117903
S1-71184815	S2-161911053
S1-71184815	S2-7885562
S1-71184815	S2-34357118
S1-71184815	S2-657571777
S1-71184815	S3-174860654
S1-153485613	S2-392610613
S1-153485613	S3-52905766
S1-153485613	S2-459338571
S1-153485613	S2-402163491
S1-153485613	S2-392753943
S1-153485613	S3-500827757
S1-153485613	S3-174860654
S1-153485613	S3-266156713
S1-153485613	S3-29501667
S1-153485613	S3-459567382
S1-153485613	S3-816509045
S1-153485613	S3-131958995
S1-153485613	S2-926164954
S1-153485613	S3-664812619
S1-153485613	S2-242514743
S1-153485613	S2-480710783
S1-153485613	S2-287698402
S1-153485613	S2-585410334
S1-153485613	S2-847992560
S1-153485613	S2-122798400
S1-153485613	S2-901435066
S1-153485613	S3-108481120
S1-153485613	S2-331742995
S1-153485613	S3-370310275
S1-153485613	S3-671497875
S1-153485613	S3-977268137
S1-153485613	S2-822449630
S1-153485613	S3-687377127
S1-153485613	S3-702637165
S1-153485613	S3-624698782
S1-153485613	S3-86395009
S1-153485613	S3-647027547
S1-153485613	S2-294148111
S1-153485613	S3-132879457
S1-153485613	S3-251508043
S1-153485613	S2-571058179
S1-153485613	S2-10612159
S1-153485613	S3-90871336
S1-153485613	S2-57342550
S1-153485613	S2-36629105
S1-153485613	S3-842083806
S1-153485613	S2-964624564
S1-153485613	S3-589342278
S1-153485613	S3-572277034
S1-153485613	S3-800549082
S1-153485613	S3-579240292
S1-153485613	S3-427380869
S1-153485613	S3-168733158
S1-153485613	S2-467031091
S1-153485613	S2-550147966
S1-537410650	S2-639844702
S1-537410650	S3-364817782
S1-537410650	S2-394590932
S1-537410650	S2-381830694
S1-537410650	S2-6182325
S1-537410650	S3-45333811
S1-537410650	S2-585519925
S1-537410650	S3-385521857
S1-537410650	S2-148943822
S1-537410650	S2-58962811
S1-537410650	S3-712667029
S1-537410650	S2-466036489
S1-537410650	S2-301691015
S1-537410650	S2-491343303
S1-537410650	S3-332787418
S1-537410650	S2-688370998
S1-537410650	S2-306492852
S1-537410650	S3-632049787
S1-537410650	S3-37729489
S1-537410650	S2-314317780
S1-537410650	S3-148950695
S1-537410650	S3-266005867
S1-537410650	S3-594613696
S1-537410650	S2-838272304
S1-537410650	S3-53293984
S1-537410650	S3-83286392
S1-537410650	S3-915546371
S1-537410650	S3-765215996
S1-537410650	S2-847611892
S1-537410650	S3-868649926
S1-537410650	S2-821171431
S1-537410650	S2-159791470
S1-537410650	S2-77155169
S1-537410650	S3-569291044
S1-537410650	S2-501525613
S1-537410650	S3-597275605
S1-537410650	S2-300067805
S1-537410650	S3-536601950
S1-537410650	S2-440522729
S1-537410650	S3-435747562
S1-537410650	S3-124646498
S1-537410650	S2-710852405
S1-537410650	S3-172713559
S1-537410650	S2-107360962
S1-537410650	S3-355650906
S1-537410650	S3-303094357
S1-537410650	S2-298730959
S1-537410650	S3-24174077
S1-537410650	S3-551004829
S1-537410650	S2-646027430
S1-164081713	S2-353412345
S1-164081713	S3-293482044
S1-164081713	S2-320022558
S1-164081713	S2-86251493
S1-164081713	S2-135564307
S1-164081713	S3-957776682
S1-164081713	S3-799043869
S1-164081713	S2-466036489
S1-164081713	S3-232965838
S1-164081713	S3-389110422
S1-164081713	S3-910174233
S1-164081713	S2-127167766
S1-164081713	S2-918473326
S1-164081713	S2-917089438
S1-164081713	S2-89140728
S1-164081713	S3-854363024
S1-164081713	S3-471490543
S1-164081713	S3-683275804
S1-164081713	S3-350678001
S1-164081713	S3-836956942
S1-164081713	S2-27559629
S1-164081713	S3-500452745
S1-164081713	S3-813435809
S1-164081713	S2-842202554
S1-164081713	S3-78473192
S1-164081713	S3-90647349
S1-164081713	S3-421845319
S1-164081713	S3-643607727
S1-164081713	S2-336563181
S1-164081713	S2-636649553
S1-164081713	S3-321925642
S1-164081713	S3-744781811
S1-164081713	S2-298743570
S1-164081713	S3-456578501
S1-164081713	S3-712814373
S1-164081713	S3-975045917
S1-164081713	S2-957086610
S1-164081713	S2-577085797
S1-164081713	S2-306430100
S1-164081713	S2-612036878
S1-164081713	S2-267476618
S1-164081713	S2-976577942
S1-164081713	S3-865555337
S1-164081713	S3-329341323
S1-164081713	S2-674474128
S1-164081713	S2-17288970
S1-164081713	S3-105714046
S1-164081713	S3-965546227
S1-164081713	S2-146366457
S1-164081713	S3-769704989
S1-614013818	S3-977141681
S1-614013818	S2-236853424
S1-614013818	S3-260788285
S1-614013818	S2-48490656
S1-614013818	S3-35130396
S1-614013818	S3-611856162
S1-614013818	S3-303939088
S1-614013818	S3-590995040
S1-614013818	S2-593148872
S1-614013818	S2-343226413
S1-614013818	S2-295398795
S1-614013818	S2-899013052
S1-614013818	S2-115956749
S1-614013818	S2-144010719
S1-614013818	S3-285001165
S1-614013818	S3-429078143
S1-614013818	S2-868209012
S1-614013818	S3-686447273
S1-614013818	S2-217153155
S1-614013818	S2-733943092
S1-614013818	S3-831581600
S1-614013818	S3-878924587
S1-135251474	S2-181184985
S1-135251474	S2-29839348
S1-135251474	S3-559960795
S1-135251474	S3-924378606
S1-135251474	S3-428216887
S1-135251474	S2-343790643
S1-135251474	S3-857166084
S1-135251474	S3-320100714
S1-135251474	S2-800233585
S1-135251474	S3-934468190
S1-135251474	S3-691844721
S1-135251474	S2-932426204
S1-135251474	S3-924358017
S1-135251474	S3-103564473
S1-135251474	S3-927307110
S1-135251474	S2-585511040
S1-135251474	S2-2207174
S1-135251474	S2-894761114
S1-135251474	S3-72999449
S1-135251474	S2-225479220
S1-135251474	S2-61253037
S1-135251474	S3-118280684
S1-135251474	S3-393291817
S1-135251474	S2-660237536
S1-135251474	S3-617143408
S1-135251474	S2-459484503
S1-135251474	S2-307706648
S1-135251474	S2-341924778
S1-135251474	S2-663105957
S1-135251474	S3-578036088
S1-135251474	S3-108356029
S1-135251474	S3-880241712
S1-135251474	S2-283283733
S1-135251474	S2-497920603
S1-135251474	S3-19733806
S1-135251474	S3-276976568
S1-135251474	S2-417539103
S1-135251474	S3-166949745
S1-135251474	S2-380164501
S1-135251474	S2-73205512
S1-135251474	S3-162574620
S1-135251474	S3-251084901
S1-135251474	S2-451577870
S1-135251474	S3-439312690
S1-135251474	S3-101401588
S1-135251474	S3-614974593
S1-135251474	S3-834681756
S1-135251474	S2-51555053
S1-135251474	S3-618775419
S1-135251474	S3-803013209
S1-271049848	S2-761508252
S1-271049848	S2-718148296
S1-271049848	S3-504400913
S1-271049848	S2-26772200
S1-271049848	S2-172389504
S1-271049848	S3-161569967
S1-271049848	S3-283310384
S1-271049848	S2-625797360
S1-271049848	S3-544982980
S1-271049848	S3-119110495
S1-271049848	S2-123958376
S1-271049848	S2-893673592
S1-271049848	S3-904866792
S1-271049848	S2-613828754
S1-271049848	S2-146971879
S1-271049848	S3-575897486
S1-271049848	S3-915377057
S1-271049848	S2-707442966
S1-271049848	S3-661642488
S1-271049848	S2-497561511
S1-271049848	S3-389775316
S1-271049848	S3-126758686
S1-271049848	S2-296589315
S1-271049848	S2-404909141
S1-271049848	S2-774543773
S1-271049848	S3-463280021
S1-271049848	S3-987033562
S1-271049848	S3-553118175
S1-271049848	S2-75506572
S1-271049848	S2-92958342
S1-271049848	S3-381563885
S1-271049848	S3-305009419
S1-271049848	S3-457967401
S1-271049848	S3-862221228
S1-271049848	S3-298089386
S1-271049848	S2-162597219
S1-271049848	S2-783005497
S1-271049848	S3-499185314
S1-271049848	S3-514109725
S1-271049848	S2-190076068
S1-271049848	S2-776791013
S1-271049848	S2-747843396
S1-919750282	S3-516417565
S1-919750282	S2-951414308
S1-919750282	S2-214837895
S1-919750282	S3-46484309
S1-919750282	S3-363435812
S1-919750282	S3-785730826
S1-919750282	S2-723656114
S1-919750282	S2-904412198
S1-919750282	S3-817026958
S1-919750282	S3-742350942
S1-919750282	S3-873526616
S1-919750282	S2-4409287
S1-919750282	S3-231422148
S1-919750282	S3-41592555
S1-919750282	S3-128384129
S1-919750282	S3-206064045
S1-919750282	S2-16557943
S1-919750282	S2-42240112
S1-919750282	S2-162818519
S1-919750282	S2-906774385
S1-919750282	S2-240937471
S1-919750282	S3-55456391
S1-919750282	S2-324482807
S1-919750282	S3-688680940
S1-919750282	S3-253169325
S1-919750282	S3-409566858
S1-919750282	S3-478929518
S1-919750282	S3-184791326
S1-919750282	S3-601321135
S1-919750282	S3-442326482
S1-919750282	S2-19055173
S1-919750282	S2-255338248
S1-919750282	S3-769253423
S1-919750282	S2-355977389
S1-919750282	S2-281446020
S1-919750282	S3-874541953
S1-919750282	S3-468658814
S1-919750282	S2-477172236
S1-919750282	S2-676280381
S1-919750282	S3-104917047
S1-919750282	S2-868652736
S1-919750282	S3-646726988
S1-919750282	S2-891882558
S1-919750282	S3-615960926
S1-919750282	S3-478421054
S1-919750282	S3-851328079
S1-919750282	S2-763581580
S1-919750282	S3-141401896
S1-919750282	S2-838161675
S1-919750282	S3-160409138
S1-88307124	S2-357582639
S1-88307124	S2-933345792
S1-88307124	S3-979326327
S1-88307124	S3-849069583
S1-88307124	S2-399295388
S1-88307124	S3-292124118
S1-88307124	S3-421909682
S1-88307124	S3-771744236
S1-88307124	S3-931037016
S1-88307124	S2-625650903
S1-88307124	S3-21110445
S1-88307124	S2-180979734
S1-88307124	S2-610048427
S1-88307124	S3-321244810
S1-88307124	S3-380003684
S1-88307124	S2-22478614
S1-88307124	S3-53293984
S1-88307124	S2-365428089
S1-88307124	S3-868649926
S1-88307124	S3-303143562
S1-88307124	S3-732859630
S1-88307124	S2-827771870
S1-88307124	S2-229564364
S1-88307124	S3-980822291
S1-88307124	S2-147351634
S1-88307124	S3-158982526
S1-88307124	S3-426988695
S1-88307124	S2-238869418
S1-88307124	S3-415040733
S1-88307124	S3-356609682
S1-88307124	S3-120974616
S1-88307124	S2-993782738
S1-88307124	S3-517135813
S1-88307124	S3-102952144
S1-88307124	S2-594808662
S1-88307124	S2-114181695
S1-88307124	S3-346703447
S1-88307124	S3-14226318
S1-88307124	S3-623485688
S1-88307124	S3-429735083
S1-88307124	S2-642508847
S1-88307124	S3-754122469
S1-88307124	S2-601204112
S1-88307124	S2-125835295
S1-88307124	S2-641725400
S1-88307124	S3-575017136
S1-88307124	S2-660390669
S1-88307124	S2-553316895
S1-88307124	S2-157358394
S1-88307124	S2-83664047
S1-114144410	S3-281576467
S1-114144410	S3-980141555
S1-114144410	S2-46323170
S1-114144410	S3-485154350
S1-114144410	S3-370467486
S1-114144410	S2-143789547
S1-114144410	S2-855638702
S1-114144410	S2-221787470
S1-114144410	S2-344851799
S1-114144410	S3-749434807
S1-114144410	S3-601658236
S1-114144410	S2-460467570
S1-114144410	S2-128743190
S1-114144410	S2-733913751
S1-114144410	S2-521257790
S1-114144410	S2-695018350
S1-114144410	S3-410745716
S1-114144410	S2-574663813
S1-114144410	S2-598844708
S1-114144410	S2-374390125
S1-114144410	S2-294554191
S1-114144410	S3-735136410
S1-114144410	S3-807766003
S1-114144410	S2-279419784
S1-114144410	S3-630554385
S1-114144410	S3-756422129
S1-114144410	S2-320776114
S1-114144410	S3-288356578
S1-114144410	S3-102052287
S1-114144410	S2-115192904
S1-114144410	S3-137165148
S1-114144410	S2-166562846
S1-114144410	S3-741333008
S1-114144410	S3-473556868
S1-114144410	S2-351882529
S1-114144410	S2-516339815
S1-114144410	S3-273441183
S1-114144410	S2-654956817
S1-114144410	S3-903685016
S1-114144410	S3-4692277
S1-114144410	S2-562061708
S1-114144410	S2-397039351
S1-114144410	S3-373736395
S1-114144410	S2-956462686
S1-114144410	S2-200551648
S1-114144410	S3-461265510
S1-114144410	S3-876428341
S1-114144410	S3-337751261
S1-114144410	S3-737219825
S1-114144410	S3-972922874
S1-717921191	S2-240034173
S1-717921191	S3-486716648
S1-717921191	S2-777583088
S1-717921191	S2-346393084
S1-717921191	S3-952061572
S1-717921191	S3-383776336
S1-717921191	S3-693748864
S1-717921191	S3-827702300
S1-717921191	S2-403637712
S1-717921191	S3-360526554
S1-717921191	S3-278952966
S1-717921191	S3-277702500
S1-717921191	S3-115988806
S1-717921191	S2-915448161
S1-717921191	S2-464365611
S1-717921191	S2-440443694
S1-717921191	S3-31675321
S1-717921191	S2-50065003
S1-717921191	S3-176200625
S1-717921191	S2-647351556
S1-717921191	S2-364955456
S1-717921191	S3-308595409
S1-717921191	S2-886572703
S1-717921191	S3-18853954
S1-717921191	S2-358905435
S1-717921191	S3-28635761
S1-717921191	S2-507257151
S1-717921191	S3-332242646
S1-717921191	S3-31772783
S1-717921191	S3-129550493
S1-717921191	S2-252698327
S1-717921191	S3-554633253
S1-717921191	S2-58627944
S1-717921191	S3-36558216
S1-717921191	S2-536816939
S1-717921191	S3-343210385
S1-717921191	S3-47314275
S1-717921191	S3-17868593
S1-717921191	S3-732795140
S1-717921191	S3-791513035
S1-717921191	S3-730400863
S1-717921191	S3-679343134
S1-717921191	S2-554568494
S1-717921191	S3-856092543
S1-717921191	S3-154544688
S1-717921191	S3-218087372
S1-717921191	S3-72066293
S1-717921191	S3-713162836
S1-717921191	S3-418166913
S1-717921191	S3-624771933
S1-240637747	S2-153943935
S1-240637747	S3-319032026
S1-240637747	S3-878515090
S1-240637747	S3-846239374
S1-240637747	S3-475076627
S1-240637747	S2-42897826
S1-240637747	S2-514208103
S1-240637747	S3-416229334
S1-240637747	S3-77067318
S1-419625791	S2-194034279
S1-419625791	S3-89442356
S1-419625791	S2-453647532
S1-419625791	S2-400262516
S1-419625791	S2-314317780
S1-419625791	S3-285139890
S1-419625791	S2-766110823
S1-419625791	S2-51113746
S1-419625791	S3-220285124
S1-419625791	S2-586626603
S1-419625791	S2-909465811
S1-419625791	S3-349943429
S1-419625791	S2-458498856
S1-419625791	S2-321559511
S1-419625791	S2-251573774
S1-419625791	S3-547926341
S1-419625791	S3-931777085
S1-419625791	S3-53293984
S1-419625791	S3-868649926
S1-419625791	S2-238869418
S1-419625791	S3-807906276
S1-419625791	S3-801405844
S1-419625791	S3-642910425
S1-419625791	S3-287582952
S1-419625791	S3-428071569
S1-419625791	S3-647915925
S1-419625791	S2-960995084
S1-419625791	S3-847232122
S1-419625791	S2-249963674
S1-419625791	S2-343226413
S1-419625791	S3-952061572
S1-419625791	S3-124646498
S1-419625791	S3-551004829
S1-419625791	S3-386295204
S1-419625791	S2-11198431
S1-419625791	S2-102009837
S1-419625791	S3-45845630
S1-419625791	S3-40501734
S1-419625791	S2-351039248
S1-419625791	S2-886667346
S1-419625791	S3-828041254
S1-419625791	S2-725373367
S1-419625791	S3-715432797
S1-419625791	S2-975224346
S1-419625791	S3-302417398
S1-419625791	S2-895186263
S1-419625791	S2-213342835
S1-419625791	S3-930550638
S1-419625791	S3-816866891
S1-419625791	S3-247726965
S1-576393711	S3-30005277
S1-576393711	S2-817374918
S1-576393711	S3-497227706
S1-576393711	S3-165452142
S1-576393711	S3-479225177
S1-576393711	S2-747716994
S1-576393711	S3-762727517
S1-576393711	S3-416388964
S1-576393711	S2-603458950
S1-576393711	S3-577195301
S1-576393711	S3-25246144
S1-576393711	S3-333203035
S1-576393711	S2-198226220
S1-576393711	S3-354651152
S1-576393711	S2-795906794
S1-576393711	S3-946443220
S1-576393711	S2-979310766
S1-576393711	S3-346227482
S1-576393711	S3-638474188
S1-576393711	S2-468833882
S1-576393711	S3-470967888
S1-576393711	S3-876836963
S1-576393711	S3-446153310
S1-576393711	S2-762430078
S1-576393711	S3-974692977
S1-576393711	S2-510314780
S1-576393711	S3-174036202
S1-576393711	S2-414640650
S1-576393711	S2-608478428
S1-576393711	S2-48537853
S1-576393711	S2-902845783
S1-576393711	S3-330656133
S1-576393711	S3-245714978
S1-576393711	S2-81502048
S1-576393711	S2-780547093
S1-576393711	S2-484837710
S1-576393711	S2-110961797
S1-576393711	S2-776108614
S1-576393711	S3-161260530
S1-576393711	S2-51395753
S1-576393711	S3-248326471
S1-576393711	S3-532920051
S1-576393711	S3-669756688
S1-576393711	S3-213835616
S1-576393711	S2-502378016
S1-576393711	S3-975207111
S1-576393711	S3-644775053
S1-576393711	S2-513983055
S1-576393711	S3-582942704
S1-576393711	S3-163352066
S1-160393706	S3-534513182
S1-160393706	S3-528894740
S1-160393706	S2-869711874
S1-160393706	S2-602798230
S1-160393706	S2-925511054
S1-160393706	S2-598712408
S1-160393706	S3-129550493
S1-160393706	S2-417182588
S1-160393706	S3-488927594
S1-160393706	S2-989169299
S1-160393706	S3-540002475
S1-160393706	S2-425840854
S1-160393706	S2-369521430
S1-160393706	S2-576092872
S1-160393706	S2-599508146
S1-160393706	S2-163680176
S1-160393706	S3-355650906
S1-160393706	S3-287582952
S1-160393706	S3-163483850
S1-160393706	S2-579274331
S1-160393706	S3-39101178
S1-160393706	S3-952260600
S1-160393706	S3-266700017
S1-160393706	S3-640829565
S1-160393706	S3-774510322
S1-160393706	S3-645967691
S1-160393706	S3-838273936
S1-160393706	S2-272367475
S1-160393706	S2-53749881
S1-160393706	S3-294484927
S1-160393706	S3-923335152
S1-160393706	S2-640500493
S1-160393706	S3-868649926
S1-160393706	S3-313047310
S1-160393706	S2-437581527
S1-160393706	S3-202621760
S1-160393706	S2-386889261
S1-160393706	S3-785378768
S1-160393706	S2-644118595
S1-160393706	S2-313314263
S1-160393706	S3-523124339
S1-160393706	S2-332334976
S1-160393706	S2-196888100
S1-160393706	S3-821946052
S1-160393706	S2-449679427
S1-160393706	S2-996342715
S1-160393706	S2-71564990
S1-160393706	S3-315623212
S1-160393706	S3-303517764
S1-160393706	S2-747178515
S1-851051313	S3-863114139
S1-851051313	S3-853781828
