source1_entity_id	candidate_entity_ids
S1-94816449	S2-109410959,S2-225401030,S2-262004809,S2-270925361,S2-320898006,S2-323943486,S2-377868822,S2-38000118,S2-399224347,S2-399439741,S2-429822928,S2-440371144,S2-444664711,S2-452728171,S2-48997449,S2-503434175,S2-544906162,S2-547586619,S2-556793925,S2-55905513,S2-559694163,S2-585307695,S2-587850853,S2-685697216,S2-690266771,S2-696851577,S2-715901202,S2-741139605,S2-748911760,S2-749019484,S2-769602180,S2-788970928,S2-79739809,S2-885595280,S2-901223558,S2-928779091,S2-930474847,S2-941068402,S2-957936048,S2-961903657,S2-967694413,S3-138659898,S3-139681068,S3-141624245,S3-148447620,S3-150255881,S3-187531425,S3-191454415,S3-207255784,S3-210848250,S3-225267471,S3-231602102,S3-241280708,S3-259096978,S3-281767157,S3-298359339,S3-316551646,S3-332613761,S3-340825288,S3-359179503,S3-364382894,S3-367414779,S3-372010271,S3-414578809,S3-439968262,S3-466282966,S3-468809015,S3-51156106,S3-583220223,S3-588554016,S3-601059420,S3-618897376,S3-638993296,S3-659572126,S3-687213973,S3-692610587,S3-771011916,S3-822434069,S3-826209409,S3-845108817,S3-850175697,S3-854995250,S3-896592941,S3-925821872,S3-976327124
S1-522995114	S2-119543399,S2-13335367,S2-143882982,S2-16226755,S2-17968658,S2-242514743,S2-244596666,S2-249963674,S2-256033433,S2-256128343,S2-331746454,S2-362264846,S2-403724240,S2-440348744,S2-443144283,S2-454162657,S2-483590787,S2-546981017,S2-56093979,S2-568596781,S2-573471938,S2-598991538,S2-61006635,S2-626336673,S2-654427258,S2-654963379,S2-662095840,S2-691017134,S2-717176517,S2-74421103,S2-783945280,S2-82256501,S2-841397660,S2-85368820,S2-869347921,S2-883484447,S2-883938802,S2-938469853,S2-95998181,S2-994075397,S3-100186952,S3-111990269,S3-12484751,S3-148950695,S3-17325577,S3-238453868,S3-256634999,S3-26783353,S3-355151568,S3-431919812,S3-433375531,S3-480566123,S3-489829964,S3-505762260,S3-512353791,S3-609044830,S3-665498134,S3-678028691,S3-691308814,S3-705717712,S3-721506425,S3-749773603,S3-754550143,S3-755083683,S3-766019469,S3-804077201,S3-806247710,S3-824154616,S3-851678404,S3-871746773,S3-876097943,S3-914834449
S1-49584394	S2-101949210,S2-125835295,S2-153767532,S2-178350162,S2-198278441,S2-202704022,S2-209993110,S2-210374690,S2-223805761,S2-225395013,S2-238869418,S2-243143203,S2-256993717,S2-268941278,S2-281446020,S2-319030956,S2-376534041,S2-401106223,S2-417029606,S2-422468334,S2-42495559,S2-478215796,S2-548042388,S2-620648959,S2-626336673,S2-642766258,S2-64983606,S2-662937220,S2-699959179,S2-701873861,S2-779347445,S2-780510133,S2-781003083,S2-790404897,S2-859421298,S2-878140944,S2-929796726,S2-937323790,S2-951146206,S2-995805491,S3-100206157,S3-102679277,S3-164581975,S3-171130760,S3-184865451,S3-224494923,S3-226337568,S3-24442755,S3-362474618,S3-368823637,S3-370455395,S3-408222660,S3-411465788,S3-421909682,S3-425720201,S3-441876440,S3-449217793,S3-528334570,S3-597287444,S3-625544627,S3-629242721,S3-666519584,S3-710950586,S3-715432797,S3-718638812,S3-746203051,S3-754122469,S3-788441654,S3-845836682,S3-89442356,S3-920761724,S3-969198022,S3-979868435,S3-980822291
S1-504862013	S2-109420651,S2-154679414,S2-157707209,S2-169885915,S2-221787470,S2-320022558,S2-329095185,S2-353412345,S2-374741323,S2-460467570,S2-473076851,S2-501319075,S2-505186857,S2-543377229,S2-56003737,S2-574922677,S2-582475940,S2-642266846,S2-643765455,S2-64522515,S2-657153982,S2-69954254,S2-706837186,S2-828709692,S2-86251493,S2-900805264,S2-936957397,S2-940155859,S2-965571145,S2-992379304,S2-996953199,S2-99842444,S3-143138365,S3-151418204,S3-160409138,S3-181082683,S3-224724256,S3-257517051,S3-260526660,S3-277451487,S3-293482044,S3-294502783,S3-327661303,S3-44390347,S3-492819576,S3-557169529,S3-573712094,S3-578532229,S3-594590240,S3-618178437,S3-618774492,S3-680123735,S3-701467166,S3-735136410,S3-742416681,S3-771970278,S3-774510322,S3-799043869,S3-807887946,S3-816866891,S3-822758304,S3-904326456,S3-957776682,S3-98562742
S1-927470261	S2-101239392,S2-12634964,S2-153928861,S2-166356811,S2-215880214,S2-233707254,S2-245959813,S2-252714061,S2-253161540,S2-279166708,S2-290170309,S2-300159861,S2-3208782,S2-322053301,S2-325300749,S2-367315504,S2-377709113,S2-386632090,S2-387180899,S2-390722669,S2-392366495,S2-405083104,S2-405842282,S2-412143035,S2-414640650,S2-421104205,S2-422638492,S2-4388863,S2-468833882,S2-48537853,S2-487295116,S2-487661454,S2-488785713,S2-502378016,S2-510314780,S2-51395753,S2-513983055,S2-557996746,S2-560848796,S2-570984447,S2-58018163,S2-605501962,S2-6174870,S2-635789629,S2-655011870,S2-672487196,S2-702496432,S2-708364396,S2-713863978,S2-7179008,S2-732436145,S2-738643792,S2-750610258,S2-752334650,S2-758112435,S2-763827949,S2-776108614,S2-778141895,S2-780547093,S2-791785430,S2-849068661,S2-856152050,S2-861361793,S2-862381500,S2-863523059,S2-892995048,S2-904347956,S2-90622985,S2-906933992,S2-931171189,S2-936174675,S2-959103737,S2-973232185,S2-994591566,S3-123168304,S3-156262205,S3-159311665,S3-161260530,S3-174036202,S3-188749237,S3-213835616,S3-240757396,S3-248326471,S3-25246144,S3-260752768,S3-277135923,S3-292287572,S3-322724171,S3-333203035,S3-346227482,S3-35105914,S3-354651152,S3-388596219,S3-438118974,S3-446153310,S3-467386492,S3-470967888,S3-479225177,S3-498999912,S3-51037082,S3-52431528,S3-532920051,S3-577195301,S3-582942704,S3-602123673,S3-619105304,S3-638474188,S3-644775053,S3-664064703,S3-669756688,S3-68953666,S3-741911317,S3-773743207,S3-799846673,S3-827627649,S3-829860755,S3-855799641,S3-883914088,S3-890037892,S3-89412708,S3-920894117,S3-943348061,S3-946443220,S3-960164404,S3-974692977,S3-975443902,S3-990332566
S1-417777542	S2-104048230,S2-155056488,S2-247314303,S2-390942689,S2-428455049,S2-506665785,S2-520746541,S2-618960251,S2-657077964,S2-722159835,S2-722199212,S2-731977571,S2-792669826,S2-79285582,S2-821046977,S2-895183009,S2-931516511,S2-944428013,S2-9631866,S3-105176398,S3-108396292,S3-142047535,S3-263235595,S3-32527493,S3-364053902,S3-374077438,S3-489702058,S3-495188664,S3-495692553,S3-54093255,S3-556278951,S3-574922423,S3-661578318,S3-671044845,S3-673987769,S3-739067205,S3-770986740,S3-781017054,S3-854992336,S3-927472062,S3-98429597
S1-822548240	S2-103017678,S2-132513104,S2-176672331,S2-212701387,S2-238103729,S2-247110362,S2-273604998,S2-280102939,S2-291760361,S2-301600941,S2-311952042,S2-312735616,S2-314971829,S2-325500422,S2-342235160,S2-364757066,S2-380315054,S2-400073575,S2-417154490,S2-422638492,S2-453208682,S2-453985279,S2-481366303,S2-514480788,S2-558160939,S2-619317458,S2-63422584,S2-667011740,S2-740918574,S2-766330370,S2-773084358,S2-7859321,S2-795234467,S2-834377299,S2-935774526,S2-979004077,S2-982636999,S2-993414652,S3-10014949,S3-120583704,S3-125694111,S3-126508423,S3-127436985,S3-137318855,S3-205650612,S3-207447074,S3-213030529,S3-223975181,S3-224948564,S3-240604492,S3-242475985,S3-278089488,S3-279162892,S3-288702153,S3-305216144,S3-306904448,S3-329073846,S3-347575702,S3-350993826,S3-351559470,S3-365687999,S3-372778420,S3-380699791,S3-506734959,S3-507282668,S3-556989280,S3-558455512,S3-590984507,S3-600446586,S3-609294075,S3-634194554,S3-634696784,S3-65274148,S3-666045910,S3-702377636,S3-712094112,S3-713904471,S3-753097780,S3-756880036,S3-758241684,S3-788054641,S3-803207159,S3-822252151,S3-83749637,S3-856682429,S3-860164513,S3-867033647,S3-896717404,S3-89928037,S3-91984168,S3-969974565
S1-76427580	S2-11259438,S2-185058492,S2-198226220,S2-298093498,S2-315396175,S2-370804077,S2-487661454,S2-501217318,S2-506086963,S2-533438235,S2-581867874,S2-657199544,S2-670721917,S2-731586602,S2-798271666,S2-839750178,S2-934991945,S3-234736926,S3-292908301,S3-398386668,S3-450705510,S3-463331089,S3-471457117,S3-49762990,S3-515317456,S3-564407220,S3-676350983,S3-677020807,S3-69262483,S3-697693340,S3-767162281,S3-786975955,S3-805645329,S3-836190004,S3-928161851,S3-946443220
S1-281569207	S2-110961797,S2-136901284,S2-156981301,S2-158818962,S2-229301244,S2-283782247,S2-305168541,S2-31601751,S2-363770005,S2-367315504,S2-373416881,S2-374836667,S2-384889673,S2-386632090,S2-386874693,S2-39483508,S2-412143035,S2-414640650,S2-421579400,S2-461693500,S2-46538043,S2-468833882,S2-48537853,S2-487661454,S2-502378016,S2-510314780,S2-51395753,S2-513983055,S2-552926418,S2-557996746,S2-566025165,S2-591495349,S2-594091784,S2-595665211,S2-603458950,S2-605501962,S2-612317715,S2-61867026,S2-646250632,S2-685643683,S2-691957051,S2-701620759,S2-730333885,S2-737533465,S2-763827949,S2-765018827,S2-776108614,S2-780547093,S2-781447259,S2-796436089,S2-806548925,S2-80731622,S2-819472936,S2-820674042,S2-833716779,S2-849068661,S2-850854973,S2-853560661,S2-863523059,S2-86894423,S2-876621539,S2-906933992,S2-933309386,S2-947157691,S2-953732029,S2-963742393,S3-104145087,S3-105832172,S3-117524284,S3-145352806,S3-161260530,S3-174036202,S3-180671729,S3-204602296,S3-213835616,S3-215876385,S3-227670152,S3-235997177,S3-240757396,S3-247338194,S3-248326471,S3-25246144,S3-272273399,S3-289453473,S3-291502909,S3-325382850,S3-325616064,S3-333203035,S3-346227482,S3-347837200,S3-354651152,S3-373556378,S3-385935703,S3-411622412,S3-414335719,S3-416240617,S3-416342971,S3-424918454,S3-446153310,S3-446499334,S3-449317669,S3-470967888,S3-479225177,S3-498999912,S3-499681508,S3-532920051,S3-550210400,S3-55402771,S3-577195301,S3-582054028,S3-582942704,S3-589819003,S3-597268948,S3-600079483,S3-602123673,S3-605359694,S3-619105304,S3-638474188,S3-639795248,S3-644775053,S3-654884040,S3-669756688,S3-678640136,S3-68953666,S3-693492313,S3-695455660,S3-742754948,S3-772071932,S3-87831234,S3-883914088,S3-890728577,S3-919196691,S3-938990963,S3-946443220,S3-965631275,S3-974692977,S3-975921478,S3-980457403,S3-985726224
S1-460718306	S2-116972032,S2-118875766,S2-123958376,S2-142190454,S2-169777024,S2-18557465,S2-209658522,S2-272315491,S2-275918863,S2-288381474,S2-292025329,S2-325055238,S2-371416097,S2-386951206,S2-439718765,S2-44371153,S2-447382136,S2-464320557,S2-503379333,S2-511337239,S2-539224471,S2-542724941,S2-548525915,S2-573190638,S2-605912419,S2-620027920,S2-631220695,S2-636393115,S2-643530883,S2-665578783,S2-693825523,S2-731398500,S2-770359146,S2-797739239,S2-816091853,S2-832959781,S2-8481877,S2-848778944,S2-849830707,S2-883677973,S2-889531341,S2-891689945,S2-9454718,S2-984571934,S2-992181572,S3-142952200,S3-179178329,S3-18096391,S3-184038280,S3-19127584,S3-236577589,S3-244642149,S3-277451487,S3-281985627,S3-28577653,S3-307763322,S3-332238282,S3-335519697,S3-341494805,S3-35564971,S3-369300066,S3-386709662,S3-395450251,S3-404870835,S3-433497811,S3-434413127,S3-464184137,S3-476117251,S3-528334570,S3-56262493,S3-580309019,S3-583676975,S3-586761433,S3-597572013,S3-608509462,S3-619598692,S3-652704458,S3-656619113,S3-664601597,S3-698298966,S3-726962279,S3-758398090,S3-765859129,S3-773752289,S3-782790612,S3-800340524,S3-827676518,S3-850261744,S3-863194310,S3-897508330,S3-919460607,S3-94717504,S3-950204307,S3-967712874,S3-968897289,S3-986434740,S3-995367512,S3-998005988
S1-24195381	S2-107071192,S2-129979699,S2-14100217,S2-21698568,S2-229263827,S2-229523678,S2-257266208,S2-330754810,S2-356226953,S2-35780248,S2-359424403,S2-387835753,S2-402152075,S2-439027465,S2-442095686,S2-491459312,S2-518550615,S2-564710792,S2-57085394,S2-589881795,S2-629521772,S2-630579272,S2-645081203,S2-672242056,S2-674688387,S2-700902230,S2-702496432,S2-723907770,S2-761653886,S2-770398305,S2-801016618,S2-803744882,S2-820674042,S2-841077156,S2-87006376,S2-875324916,S2-885817988,S2-972895314,S3-130476119,S3-135249363,S3-138378521,S3-150553418,S3-152288304,S3-161526895,S3-17493899,S3-182494616,S3-189553313,S3-189736509,S3-223639614,S3-226524657,S3-230301627,S3-254927774,S3-258029988,S3-280262501,S3-286106440,S3-296424044,S3-306033840,S3-357515885,S3-358798455,S3-362532700,S3-366581980,S3-376278498,S3-376927735,S3-405033251,S3-40730142,S3-413835820,S3-415626034,S3-425993357,S3-435654357,S3-4368676,S3-43789266,S3-441780973,S3-458300314,S3-460434158,S3-460611554,S3-499127414,S3-511382281,S3-512358783,S3-521318425,S3-521901012,S3-525827762,S3-537148487,S3-581173831,S3-585852181,S3-602123673,S3-610303885,S3-632465932,S3-685480024,S3-686401827,S3-702377636,S3-703129862,S3-720901503,S3-748252151,S3-758933392,S3-761215046,S3-777068284,S3-777663931,S3-780315611,S3-781362998,S3-785125427,S3-788972920,S3-792519134,S3-794324526,S3-854887663,S3-86015745,S3-864574709,S3-891831435,S3-898935534,S3-902049188,S3-907926023,S3-924467772,S3-925764804,S3-927494509,S3-929487580,S3-965459174,S3-976783203,S3-98086119
S1-994417851	S2-152466654,S2-154966534,S2-176626181,S2-236818768,S2-257167232,S2-287698402,S2-292793798,S2-3239952,S2-33705631,S2-346970078,S2-385136378,S2-400493204,S2-442480517,S2-486694290,S2-526918257,S2-541154094,S2-571765648,S2-59326140,S2-620266605,S2-633688554,S2-645708553,S2-656625636,S2-669074651,S2-693295765,S2-71118248,S2-747880143,S2-775728442,S2-84470408,S2-850114536,S2-904402020,S2-943910722,S2-951015676,S3-117131502,S3-123927121,S3-125396944,S3-131721676,S3-151941148,S3-153801447,S3-225128055,S3-243602818,S3-255726763,S3-270619946,S3-277702500,S3-28873453,S3-294220775,S3-303022142,S3-313157124,S3-324330832,S3-330819499,S3-335805645,S3-338042703,S3-346407755,S3-35168866,S3-360201328,S3-37447706,S3-390811457,S3-414578809,S3-439968262,S3-441779672,S3-446354572,S3-481381814,S3-497709876,S3-507559731,S3-52845818,S3-552934419,S3-553118175,S3-563634964,S3-609044830,S3-642910425,S3-709766062,S3-712667029,S3-749209184,S3-755925723,S3-812733315,S3-817675897,S3-84765055,S3-872448677,S3-883961161,S3-894401000,S3-916379142,S3-91987336,S3-950519904,S3-956147148,S3-96355309,S3-972336122,S3-980668663,S3-982202331,S3-999133820
S1-595558619	S2-10435493,S2-107217870,S2-110465873,S2-11926160,S2-120377856,S2-125093769,S2-15573391,S2-195071485,S2-210951226,S2-215424548,S2-222851568,S2-232117427,S2-263542166,S2-295900720,S2-306021254,S2-322166791,S2-354357087,S2-407605932,S2-409158734,S2-424391282,S2-433588988,S2-44312769,S2-453724884,S2-460847085,S2-46538043,S2-506967639,S2-518550615,S2-543220170,S2-565830047,S2-570418707,S2-579063633,S2-582240916,S2-613118896,S2-624219129,S2-632453206,S2-642700124,S2-643427997,S2-663575300,S2-666277436,S2-702305811,S2-720153763,S2-745948245,S2-763562140,S2-801134662,S2-802720651,S2-829489406,S2-84462712,S2-935022296,S3-108239351,S3-112433266,S3-118280684,S3-130303026,S3-158845091,S3-187799435,S3-200064038,S3-24062477,S3-269498856,S3-270801383,S3-271925006,S3-28041424,S3-415335938,S3-435788927,S3-47477892,S3-506259467,S3-522138214,S3-572999820,S3-60044945,S3-602673612,S3-614974593,S3-622431512,S3-669834784,S3-710856441,S3-711664808,S3-747415674,S3-749951584,S3-756979148,S3-773819878,S3-785196476,S3-78699653,S3-790682064,S3-791234728,S3-805347641,S3-817196185,S3-84758919,S3-862569559,S3-865391170,S3-881554920,S3-896803713,S3-904931231,S3-923914955
S1-707916403	S2-115062348,S2-116799176,S2-131944638,S2-14112823,S2-18532105,S2-192165102,S2-218526638,S2-245581364,S2-306430100,S2-31242867,S2-34725669,S2-349002806,S2-416252056,S2-515382015,S2-5295697,S2-536934940,S2-578195413,S2-651784344,S2-663381482,S2-696659585,S2-754440020,S2-758565798,S2-781180829,S2-78865805,S2-795497152,S2-829509895,S2-83829047,S2-839434280,S2-89697148,S2-899258720,S2-915068472,S3-110100224,S3-110247182,S3-143985594,S3-202683417,S3-268060208,S3-27032670,S3-30788490,S3-317047386,S3-345947515,S3-391921651,S3-418280119,S3-457275416,S3-468291488,S3-471545186,S3-47158151,S3-544960509,S3-55456391,S3-569567283,S3-573066542,S3-578200430,S3-589965667,S3-609899474,S3-619124038,S3-625155920,S3-640392979,S3-678200717,S3-682611685,S3-684960507,S3-740918157,S3-749042616,S3-762545231,S3-771970278,S3-780715620,S3-797032781,S3-808658444,S3-828941299,S3-835518712,S3-842704006,S3-869674570,S3-870665933,S3-876864369,S3-915612332,S3-93514702,S3-965620248,S3-977268137,S3-997527752
S1-258608264	S2-147351634,S2-170835203,S2-1718135,S2-175334160,S2-181433812,S2-2065988,S2-241737906,S2-260299251,S2-317481128,S2-347067217,S2-369028389,S2-394886431,S2-40677644,S2-409277785,S2-410752161,S2-412206904,S2-422873707,S2-425840854,S2-444365234,S2-478959098,S2-490094083,S2-506731445,S2-547805036,S2-56047184,S2-588781348,S2-639485230,S2-681290754,S2-70009557,S2-711927056,S2-719794829,S2-721031885,S2-738632487,S2-767224003,S2-771846886,S2-797645123,S2-843581369,S2-933064002,S2-965036707,S2-980944209,S3-115311625,S3-127092582,S3-129500563,S3-150653749,S3-169591774,S3-210497867,S3-227155621,S3-267392929,S3-272395505,S3-277353367,S3-313047310,S3-32858194,S3-331251541,S3-399443397,S3-415701493,S3-434940063,S3-438821413,S3-483520584,S3-511115391,S3-52166240,S3-532304714,S3-543195130,S3-604993544,S3-614757402,S3-623673269,S3-657507586,S3-676560796,S3-699525723,S3-716531055,S3-726856900,S3-749664505,S3-756422100,S3-820111364,S3-868649926,S3-870536312,S3-886246745,S3-886300338,S3-900622160,S3-934298180,S3-971786887,S3-991925572,S3-99318454
S1-163249957	S2-112281532,S2-12974801,S2-218526638,S2-230990415,S2-24593516,S2-257167232,S2-303623888,S2-31859358,S2-334699467,S2-41031181,S2-421905325,S2-423704496,S2-424087399,S2-43173994,S2-4409287,S2-448498481,S2-454586035,S2-464294353,S2-47394865,S2-504688345,S2-537173799,S2-556804291,S2-556835800,S2-563822314,S2-593944503,S2-601013956,S2-633606843,S2-656280778,S2-668153650,S2-676280381,S2-689768993,S2-698009605,S2-764320832,S2-787853458,S2-797818660,S2-850114536,S2-886049759,S2-894383038,S2-914393870,S2-935131998,S2-997838077,S3-121586918,S3-121597783,S3-130267472,S3-131721676,S3-228828523,S3-230100035,S3-231160208,S3-232091326,S3-246763893,S3-287492317,S3-306961604,S3-317047386,S3-332746539,S3-346407755,S3-382412826,S3-402172522,S3-404613688,S3-413515326,S3-415040733,S3-429735083,S3-461376097,S3-480828385,S3-492716652,S3-502489315,S3-521416627,S3-522899841,S3-581964611,S3-60872141,S3-627488365,S3-683418317,S3-712882283,S3-720299982,S3-736779430,S3-748284260,S3-766206424,S3-778245687,S3-780395818,S3-788042948,S3-79403614,S3-82209589,S3-869674570,S3-874837651,S3-876864369,S3-877907652,S3-879674866,S3-894401000,S3-980653264,S3-994516412
S1-431442616	S2-110961797,S2-112656627,S2-123181161,S2-136901284,S2-154207496,S2-158818962,S2-176644026,S2-184138834,S2-229301244,S2-233707254,S2-259695840,S2-26777433,S2-280350680,S2-283782247,S2-293331167,S2-29780021,S2-298299906,S2-315738138,S2-347210098,S2-354762779,S2-373416881,S2-374836667,S2-39483508,S2-416266384,S2-461693500,S2-46538043,S2-468833882,S2-487907537,S2-489279904,S2-510314780,S2-513866015,S2-552926418,S2-570840006,S2-576729383,S2-585292686,S2-587415189,S2-591495349,S2-595665211,S2-61867026,S2-62262025,S2-623383145,S2-636250576,S2-646250632,S2-666277436,S2-691957051,S2-701620759,S2-71585060,S2-730333885,S2-796436089,S2-806548925,S2-819472936,S2-841375795,S2-84462712,S2-848290316,S2-848345220,S2-850854973,S2-856864565,S2-868890712,S2-934912346,S2-936374611,S2-963742393,S2-985315508,S3-105832172,S3-117524284,S3-145352806,S3-179745767,S3-180671729,S3-185675242,S3-185709117,S3-190523386,S3-235997177,S3-243721076,S3-247338194,S3-25246144,S3-272273399,S3-287470433,S3-289453473,S3-325382850,S3-325616064,S3-333203035,S3-343131182,S3-346227482,S3-347837200,S3-354651152,S3-373556378,S3-414335719,S3-416240617,S3-424918454,S3-446153310,S3-449566562,S3-456066254,S3-459452609,S3-462289446,S3-470967888,S3-481602584,S3-499681508,S3-550210400,S3-55402771,S3-577195301,S3-582054028,S3-589819003,S3-589832210,S3-597268948,S3-598348652,S3-600079483,S3-605359694,S3-628108921,S3-638474188,S3-639795248,S3-654884040,S3-678640136,S3-693492313,S3-742754948,S3-752484836,S3-754043809,S3-772071932,S3-870834106,S3-87831234,S3-886920409,S3-905149744,S3-918150131,S3-938695779,S3-938990963,S3-946443220,S3-974692977,S3-975921478,S3-985726224
S1-191510054	S2-112659714,S2-137300169,S2-146198659,S2-158593231,S2-169007811,S2-203467277,S2-210951226,S2-218872803,S2-297852949,S2-308243353,S2-314741903,S2-322166791,S2-325254196,S2-361173142,S2-366734606,S2-367489307,S2-407692499,S2-43288501,S2-433588988,S2-441907326,S2-444713926,S2-46538043,S2-468327497,S2-473141192,S2-497993803,S2-505792996,S2-524209661,S2-537125069,S2-543220170,S2-565830047,S2-582240916,S2-589446739,S2-602763425,S2-627533796,S2-627536228,S2-629443490,S2-629552449,S2-649938483,S2-666277436,S2-675073155,S2-680507036,S2-686940353,S2-69780796,S2-723377203,S2-727313208,S2-750843375,S2-77617110,S2-785565832,S2-825251260,S2-846470658,S2-868063538,S2-868625068,S2-869123033,S2-877127509,S2-878869657,S2-879662215,S2-902845783,S2-919835180,S2-920385752,S2-926874499,S2-933710746,S2-937810085,S2-947157691,S2-948521115,S2-958520846,S3-112433266,S3-122543676,S3-122932091,S3-157389256,S3-223361518,S3-22437747,S3-251830792,S3-270801383,S3-28041424,S3-337213390,S3-376739724,S3-379233957,S3-379569148,S3-379855688,S3-399451585,S3-400723525,S3-433049048,S3-44401346,S3-452432736,S3-491276824,S3-492021254,S3-500487440,S3-503879571,S3-50945473,S3-541130211,S3-545872221,S3-554814998,S3-569156167,S3-598439627,S3-657703832,S3-669834784,S3-670785584,S3-697270551,S3-703942540,S3-705779454,S3-713391404,S3-757225757,S3-757862198,S3-765296296,S3-785285082,S3-808414808,S3-821848641,S3-832640115,S3-840874881,S3-866015034,S3-88214501,S3-913851785,S3-923751719,S3-953635704,S3-981001819,S3-986967295
