source1_entity_id	matched_entity_id	source
S1-618906384	S2-966426057	S2
S1-618906384	S2-685519835	S2
S1-844770393	S2-577251835	S2
S1-844770393	S3-232558403	S3
S1-844770393	S3-479953326	S3
S1-253771687	S2-732210722	S2
S1-253771687	S3-345863343	S3
S1-917985531	S3-254754506	S3
S1-917985531	S2-576976518	S2
S1-917985531	S2-436129079	S2
S1-917985531	S2-691559167	S2
S1-917985531	S2-133092612	S2
S1-917985531	S3-781966984	S3
S1-917985531	S2-542266008	S2
S1-653565609	S2-827609593	S2
S1-653565609	S2-331827702	S2
S1-308953938	S2-517072156	S2
S1-308953938	S3-6788416	S3
S1-308953938	S3-410330697	S3
S1-308953938	S2-372513088	S2
S1-264869509	S3-773294505	S3
S1-264869509	S2-260819641	S2
S1-264869509	S3-582236949	S3
S1-264869509	S3-265259148	S3
S1-130231941	S2-41262938	S2
S1-130231941	S2-73349537	S2
S1-130231941	S2-230122813	S2
S1-130231941	S3-966264677	S3
S1-489194922	S3-990426096	S3
S1-489194922	S2-80542476	S2
S1-489194922	S3-30444047	S3
S1-332544672	S2-319715846	S2
S1-332544672	S3-422367879	S3
S1-332544672	S2-872635492	S2
S1-332544672	S3-426418825	S3
S1-332544672	S2-521170317	S2
S1-332544672	S3-480651291	S3
S1-233025802	S3-844027210	S3
S1-233025802	S2-548774345	S2
S1-233025802	S2-702747240	S2
S1-233025802	S2-453444842	S2
S1-560301510	S3-635053043	S3
S1-560301510	S2-843507852	S2
S1-983540069	S3-611345729	S3
S1-983540069	S2-4190133	S2
S1-983540069	S3-128967763	S3
S1-983540069	S3-435171628	S3
S1-983540069	S2-859028958	S2
S1-983540069	S3-18925596	S3
S1-321710048	S3-900628195	S3
S1-321710048	S3-883891598	S3
S1-321710048	S2-301474787	S2
S1-321710048	S2-929761982	S2
S1-321710048	S3-376773116	S3
S1-777081734	S2-698318424	S2
S1-777081734	S3-583204279	S3
S1-777081734	S3-483113897	S3
S1-777081734	S2-399520985	S2
S1-841626263	S3-994717335	S3
S1-841626263	S3-184360174	S3
S1-841626263	S3-819442172	S3
S1-841626263	S3-328571562	S3
S1-841626263	S2-867702141	S2
S1-613510252	S3-295248274	S3
S1-613510252	S2-686854403	S2
S1-613510252	S2-380371544	S2
S1-613510252	S2-54719706	S2
S1-478020202	S2-453772743	S2
S1-478020202	S2-492825310	S2
S1-478020202	S3-756798729	S3
S1-926385228	S3-728962279	S3
S1-926385228	S2-375274268	S2
S1-926385228	S2-579815028	S2
S1-926385228	S3-673096850	S3
S1-926385228	S2-7910027	S2
S1-143155407	S3-662478950	S3
S1-143155407	S3-299386778	S3
S1-143155407	S3-786734092	S3
S1-143155407	S3-784386525	S3
S1-143155407	S2-22369935	S2
S1-728064565	S2-389210690	S2
S1-728064565	S3-91077978	S3
S1-319933467	S2-369924374	S2
S1-319933467	S3-583501894	S3
S1-319933467	S2-842951114	S2
S1-937056972	S3-741602858	S3
S1-937056972	S2-441230802	S2
S1-937056972	S3-758937064	S3
S1-699478256	S2-454267641	S2
S1-699478256	S2-645796698	S2
S1-699478256	S3-195201602	S3
S1-92130743	S2-411417912	S2
S1-92130743	S3-718082616	S3
S1-92130743	S2-516008025	S2
S1-851051313	S3-863114139	S3
S1-851051313	S2-102743925	S2
S1-851051313	S3-590110449	S3
S1-851051313	S3-60530210	S3
S1-851051313	S3-853781828	S3
S1-851051313	S2-616064436	S2
S1-387346976	S3-990160568	S3
S1-387346976	S2-50859924	S2
S1-840622359	S3-182770555	S3
S1-840622359	S2-93515690	S2
S1-840622359	S2-647510560	S2
S1-840622359	S3-168576229	S3
S1-840622359	S3-365725852	S3
S1-907148765	S3-203536082	S3
S1-907148765	S3-639680464	S3
S1-907148765	S2-69937994	S2
S1-541676951	S3-266567135	S3
S1-541676951	S2-249572561	S2
S1-927513065	S2-228829351	S2
S1-927513065	S2-622930852	S2
S1-927513065	S3-555185069	S3
S1-927513065	S2-892404705	S2
S1-927513065	S2-625126804	S2
S1-927513065	S2-959951496	S2
S1-927513065	S3-53575522	S3
S1-12324980	S3-584591410	S3
S1-12324980	S3-876126609	S3
S1-12324980	S2-725778302	S2
S1-860973264	S3-498888914	S3
S1-860973264	S2-776849582	S2
S1-860973264	S3-190720707	S3
S1-860973264	S3-557417924	S3
S1-860973264	S3-710530845	S3
S1-186445962	S2-193916114	S2
S1-186445962	S3-826751458	S3
S1-845934238	S2-388566746	S2
S1-845934238	S3-719811410	S3
S1-845934238	S3-324648385	S3
S1-88043632	S2-457675590	S2
S1-88043632	S3-328491146	S3
S1-88043632	S3-347839125	S3
S1-508156081	S3-858847753	S3
S1-508156081	S3-983443406	S3
S1-508156081	S3-115338483	S3
S1-508156081	S3-763068706	S3
S1-508156081	S2-484484361	S2
S1-508156081	S2-7369546	S2
S1-481266972	S3-25154996	S3
S1-481266972	S2-486506396	S2
S1-481266972	S2-100423963	S2
S1-481266972	S2-297187637	S2
S1-481266972	S2-687359811	S2
S1-481266972	S3-522436997	S3
S1-481266972	S3-180945580	S3
S1-807990988	S3-378195972	S3
S1-807990988	S3-359179503	S3
S1-807990988	S2-109410959	S2
S1-157371209	S2-39829501	S2
S1-157371209	S2-105082351	S2
S1-157371209	S3-49290894	S3
S1-157371209	S2-608764699	S2
S1-667404497	S3-852013809	S3
S1-667404497	S2-109627044	S2
S1-667404497	S2-853946092	S2
S1-107798913	S2-233909400	S2
S1-711666436	S2-94479871	S2
S1-711666436	S3-298902278	S3
S1-711666436	S2-804993377	S2
S1-711666436	S3-796795387	S3
S1-188626013	S3-178620075	S3
S1-188626013	S3-971434065	S3
S1-188626013	S2-449577662	S2
S1-537191216	S3-541475807	S3
S1-537191216	S2-876075256	S2
S1-537191216	S2-993498227	S2
S1-537191216	S3-920878650	S3
S1-119134798	S2-710982782	S2
S1-119134798	S3-877628490	S3
S1-119134798	S3-6328759	S3
S1-119134798	S3-870992396	S3
S1-119134798	S3-26415900	S3
S1-787686324	S3-408158656	S3
S1-787686324	S2-525491652	S2
S1-787686324	S3-75667177	S3
S1-787686324	S2-84075125	S2
S1-544854581	S2-705907371	S2
S1-544854581	S3-873890197	S3
S1-544854581	S2-440350533	S2
S1-544854581	S2-401967019	S2
S1-544854581	S3-925762732	S3
S1-544854581	S3-188180690	S3
S1-408941682	S3-547926341	S3
S1-408941682	S2-737762637	S2
S1-408941682	S2-400262516	S2
S1-408941682	S2-314317780	S2
S1-904877068	S3-671602422	S3
S1-904877068	S3-442180129	S3
S1-904877068	S2-647497204	S2
S1-904877068	S3-827858879	S3
S1-904877068	S2-176640664	S2
S1-904877068	S3-672332416	S3
S1-659761244	S3-553582142	S3
S1-659761244	S2-865153673	S2
S1-659761244	S3-223768612	S3
S1-659761244	S2-339699305	S2
S1-42246345	S2-819580568	S2
S1-42246345	S3-541130211	S3
S1-42246345	S2-112471943	S2
S1-916679619	S2-126328730	S2
S1-916679619	S3-689927115	S3
S1-916679619	S3-677979213	S3
S1-916679619	S3-43178981	S3
S1-916679619	S2-872675976	S2
S1-916679619	S3-699909838	S3
S1-290500747	S3-550840714	S3
S1-290500747	S2-276176250	S2
S1-290500747	S2-599585099	S2
S1-822548240	S3-278089488	S3
S1-822548240	S3-788054641	S3
S1-822548240	S2-311952042	S2
S1-61762792	S2-19026167	S2
S1-61762792	S3-601712534	S3
S1-61762792	S2-563314095	S2
S1-61762792	S2-418845376	S2
S1-61762792	S2-293283322	S2
S1-61762792	S3-807536867	S3
S1-353369344	S2-299282286	S2
S1-353369344	S3-10416619	S3
S1-871494022	S3-438694955	S3
S1-518545725	S3-972339048	S3
S1-518545725	S3-520419622	S3
S1-518545725	S3-135798627	S3
S1-518545725	S2-83923618	S2
S1-762459909	S3-125676513	S3
S1-762459909	S2-80296293	S2
S1-762459909	S2-544639134	S2
S1-762459909	S3-539287829	S3
S1-748747790	S3-421763750	S3
S1-748747790	S3-868269714	S3
S1-748747790	S3-324568744	S3
S1-748747790	S2-776331072	S2
S1-748747790	S2-119018892	S2
S1-240898806	S2-500651125	S2
S1-240898806	S3-878447736	S3
S1-240898806	S2-265496168	S2
S1-240898806	S2-755634249	S2
S1-240898806	S2-982027364	S2
S1-240898806	S3-337217979	S3
S1-40707936	S2-81685787	S2
S1-40707936	S3-35690066	S3
S1-870648820	S3-220650094	S3
S1-870648820	S3-281472200	S3
S1-870648820	S2-626370494	S2
S1-870648820	S2-845340221	S2
S1-891635814	S2-447464661	S2
S1-891635814	S3-564491573	S3
S1-973078151	S2-613224956	S2
S1-973078151	S2-979310766	S2
S1-973078151	S3-439312690	S3
S1-973078151	S2-517469621	S2
S1-973078151	S3-559728240	S3
S1-973078151	S3-544763532	S3
S1-637681727	S3-301631102	S3
S1-637681727	S2-165297300	S2
S1-637681727	S3-410225095	S3
S1-637681727	S3-935741949	S3
S1-637681727	S2-717863161	S2
S1-435865138	S3-503856438	S3
S1-435865138	S2-784171505	S2
S1-435865138	S3-462918717	S3
S1-807049666	S2-343269869	S2
S1-807049666	S3-154452558	S3
S1-807049666	S3-427839106	S3
S1-14398230	S2-841982341	S2
S1-14398230	S2-501594032	S2
S1-14398230	S3-271918123	S3
S1-14398230	S2-718436370	S2
S1-14398230	S3-914747719	S3
S1-905407945	S3-710469907	S3
S1-905407945	S3-344254693	S3
S1-905407945	S3-827044353	S3
S1-905407945	S3-279537626	S3
S1-902419943	S2-743633240	S2
S1-902419943	S3-335902169	S3
S1-803852285	S3-823798689	S3
S1-803852285	S2-292193535	S2
S1-803852285	S2-301855663	S2
S1-46115494	S2-455975336	S2
S1-46115494	S2-782839927	S2
S1-46115494	S3-714678670	S3
S1-46115494	S2-434663426	S2
S1-46115494	S3-36815906	S3
S1-129048785	S3-2974636	S3
S1-129048785	S3-886639295	S3
S1-129048785	S2-527635144	S2
S1-810272105	S2-810653646	S2
S1-810272105	S2-777701320	S2
S1-810272105	S2-11432380	S2
S1-810272105	S3-899921048	S3
S1-810272105	S3-498301652	S3
S1-123330682	S3-786618059	S3
S1-123330682	S3-465098617	S3
S1-123330682	S3-289481789	S3
S1-123330682	S2-152311009	S2
S1-123330682	S2-8518609	S2
S1-612950538	S3-40972739	S3
S1-612950538	S2-75882467	S2
S1-177449948	S3-483954148	S3
S1-177449948	S3-474683674	S3
S1-177449948	S3-130589159	S3
S1-177449948	S2-825692591	S2
S1-661856840	S3-375923387	S3
S1-661856840	S2-522287561	S2
S1-661856840	S3-579117733	S3
S1-837003798	S3-267346840	S3
S1-837003798	S2-401988723	S2
S1-837003798	S3-392734367	S3
S1-837003798	S3-350923006	S3
S1-837003798	S3-505888413	S3
S1-247536241	S2-585449103	S2
S1-247536241	S2-965028202	S2
S1-247536241	S3-111126278	S3
S1-377660526	S2-668145537	S2
S1-377660526	S3-247673388	S3
S1-377660526	S3-399010115	S3
S1-377660526	S3-159273640	S3
S1-385338827	S3-97693410	S3
S1-385338827	S2-88719508	S2
S1-385338827	S3-625478659	S3
S1-385338827	S3-81909861	S3
S1-385338827	S2-392444219	S2
S1-185896323	S3-791006778	S3
S1-185896323	S3-708617093	S3
S1-185896323	S3-19052916	S3
S1-185896323	S3-599351263	S3
S1-239085040	S3-546793705	S3
S1-239085040	S2-359364213	S2
S1-239085040	S2-757381363	S2
S1-239085040	S3-409847568	S3
S1-537939350	S3-295774732	S3
S1-537939350	S3-408888442	S3
S1-537939350	S2-984381577	S2
S1-537939350	S2-945452641	S2
S1-537939350	S2-847044580	S2
S1-327916128	S3-341299471	S3
S1-327916128	S2-289503087	S2
S1-292735893	S2-636289803	S2
S1-292735893	S2-570532827	S2
S1-292735893	S3-996792623	S3
S1-292735893	S3-365848083	S3
S1-129189468	S3-415711544	S3
S1-129189468	S2-516307760	S2
S1-129189468	S2-876408160	S2
S1-129189468	S3-350127924	S3
S1-129189468	S3-174220027	S3
S1-129189468	S2-309688575	S2
S1-218248619	S3-561473770	S3
S1-218248619	S2-129178304	S2
S1-218248619	S2-757051474	S2
S1-218248619	S3-590887200	S3
S1-218248619	S3-615935516	S3
S1-8306734	S2-827905395	S2
S1-8306734	S2-638342275	S2
S1-8306734	S3-890883648	S3
S1-8306734	S2-846627970	S2
S1-8306734	S3-903381073	S3
S1-8306734	S3-510459934	S3
S1-8306734	S2-252854639	S2
S1-461070808	S2-352304040	S2
S1-461070808	S3-298526588	S3
S1-461070808	S3-519826347	S3
S1-461070808	S3-327112503	S3
S1-961783111	S2-868593179	S2
S1-961783111	S3-128262587	S3
S1-807740152	S2-263264908	S2
S1-807740152	S3-164576181	S3
S1-807740152	S2-753040036	S2
S1-807740152	S3-984436581	S3
S1-435164062	S3-470456958	S3
S1-435164062	S2-889689073	S2
S1-435164062	S3-323237417	S3
S1-177669122	S3-785645002	S3
S1-177669122	S2-436763530	S2
S1-177669122	S3-789633012	S3
S1-372690345	S2-497780343	S2
S1-372690345	S3-233160049	S3
S1-81236112	S3-564758842	S3
S1-81236112	S2-736347968	S2
S1-81236112	S2-991096722	S2
S1-81236112	S2-469707581	S2
S1-814379016	S3-996857985	S3
S1-814379016	S2-55268367	S2
S1-814379016	S2-126342161	S2
S1-814379016	S2-755960626	S2
S1-814379016	S2-135397180	S2
S1-75132614	S3-977613602	S3
S1-75132614	S2-264709853	S2
S1-75132614	S3-188327119	S3
S1-75132614	S2-844959849	S2
S1-75132614	S2-945991312	S2
S1-75132614	S2-115412774	S2
S1-892952625	S2-249655095	S2
S1-892952625	S2-494615324	S2
S1-892952625	S2-314971829	S2
S1-892952625	S3-272930521	S3
S1-892952625	S3-860164513	S3
S1-125002985	S2-971712386	S2
S1-125002985	S3-710139566	S3
S1-125002985	S3-167289623	S3
S1-189661882	S3-313923291	S3
S1-189661882	S2-99840220	S2
S1-523188737	S2-162040581	S2
S1-523188737	S3-28082400	S3
S1-523188737	S2-105952884	S2
S1-523188737	S3-367090159	S3
S1-207329319	S2-696233561	S2
S1-207329319	S3-886772558	S3
S1-207329319	S3-358187913	S3
S1-207329319	S2-938952817	S2
S1-207329319	S2-653613388	S2
S1-940067831	S3-37643272	S3
S1-940067831	S3-14087883	S3
S1-940067831	S2-533315356	S2
S1-940067831	S2-271738539	S2
S1-673178853	S2-799438758	S2
S1-673178853	S3-983794552	S3
S1-673178853	S2-449954324	S2
S1-673178853	S2-921131169	S2
S1-673178853	S3-459884156	S3
S1-274491766	S2-448862271	S2
S1-274491766	S2-728591027	S2
S1-274491766	S3-275430495	S3
S1-274491766	S3-66113834	S3
S1-444001472	S2-45367446	S2
S1-444001472	S3-935496737	S3
S1-444001472	S3-56196322	S3
S1-444001472	S3-643741050	S3
S1-444001472	S2-633212224	S2
S1-416864706	S3-648171242	S3
S1-416864706	S3-493828579	S3
S1-416864706	S2-466302429	S2
S1-416864706	S3-262477529	S3
S1-416864706	S2-624175545	S2
S1-416864706	S3-64697748	S3
S1-873511659	S3-332455462	S3
S1-873511659	S2-477487380	S2
S1-873511659	S3-243675862	S3
S1-894306869	S2-121599850	S2
S1-894306869	S3-767540291	S3
S1-894306869	S3-929645968	S3
S1-894306869	S3-405463674	S3
S1-332621131	S3-816752930	S3
S1-332621131	S2-734100237	S2
S1-332621131	S3-409129860	S3
S1-332621131	S3-59614158	S3
S1-179888434	S2-582060469	S2
S1-179888434	S3-785989819	S3
S1-744819212	S3-88019576	S3
S1-744819212	S3-184053177	S3
S1-744819212	S2-134616999	S2
S1-744819212	S3-701296029	S3
S1-630257849	S2-891918323	S2
S1-630257849	S2-820492235	S2
S1-630257849	S3-130399752	S3
S1-630257849	S3-700165534	S3
S1-630257849	S3-961331087	S3
S1-630257849	S3-675465231	S3
S1-630257849	S3-916884023	S3
S1-174575092	S3-453685454	S3
S1-174575092	S2-842531439	S2
S1-174575092	S2-49696550	S2
S1-174575092	S3-107506795	S3
S1-174575092	S3-949018687	S3
S1-174575092	S3-54342666	S3
S1-174575092	S3-532501824	S3
S1-174575092	S2-456479780	S2
S1-630005235	S2-204572841	S2
S1-630005235	S3-537476164	S3
S1-875866022	S2-865055378	S2
S1-875866022	S2-142493273	S2
S1-875866022	S3-118330172	S3
S1-503271306	S2-197605790	S2
S1-359573250	S3-835757968	S3
S1-359573250	S3-985097632	S3
S1-359573250	S2-314701061	S2
S1-326313319	S2-961198992	S2
S1-326313319	S3-960062368	S3
S1-187680473	S3-212797322	S3
S1-187680473	S3-401891338	S3
S1-187680473	S2-195470534	S2
S1-187680473	S2-747792777	S2
S1-411732177	S3-991927207	S3
S1-411732177	S2-379255789	S2
S1-411732177	S3-429150161	S3
S1-769289819	S3-211774425	S3
S1-769289819	S3-576927181	S3
S1-769289819	S3-912078385	S3
S1-769289819	S2-548712992	S2
S1-769289819	S2-958094859	S2
S1-338566110	S2-262270142	S2
S1-338566110	S3-29251947	S3
S1-338566110	S3-106332368	S3
S1-75923599	S2-991992397	S2
S1-75923599	S3-881554920	S3
S1-75923599	S3-139270367	S3
S1-75923599	S2-44312769	S2
S1-619552943	S3-143273381	S3
S1-619552943	S3-352399690	S3
S1-619552943	S2-960216780	S2
S1-945924704	S2-630911392	S2
S1-945924704	S2-752395454	S2
S1-945924704	S3-65071031	S3
S1-945924704	S3-136097792	S3
S1-379530924	S3-658317936	S3
S1-379530924	S3-678706514	S3
S1-379530924	S2-115234948	S2
S1-379530924	S2-491633655	S2
S1-379530924	S2-647273937	S2
S1-379530924	S3-512594846	S3
S1-125905322	S3-229436504	S3
S1-125905322	S2-766959067	S2
S1-125905322	S2-511784550	S2
S1-125905322	S3-889904422	S3
S1-125905322	S3-994766010	S3
S1-125905322	S2-500847490	S2
S1-125905322	S3-998610575	S3
S1-549963411	S2-771721901	S2
S1-549963411	S3-755437996	S3
S1-549963411	S3-499944000	S3
S1-549963411	S2-578408526	S2
S1-549963411	S3-772418215	S3
S1-549963411	S3-363467005	S3
S1-549963411	S3-373446092	S3
S1-594031723	S3-866423558	S3
S1-594031723	S3-87901804	S3
S1-594031723	S3-172114253	S3
S1-594031723	S3-396555250	S3
S1-795093736	S2-114456936	S2
S1-795093736	S2-6573103	S2
S1-795093736	S3-72033713	S3
S1-795093736	S2-445783914	S2
S1-795093736	S3-326775102	S3
S1-912716593	S2-972219348	S2
S1-146140598	S2-951798784	S2
S1-233316635	S3-295896909	S3
S1-233316635	S2-769385729	S2
S1-233316635	S3-532157697	S3
S1-233316635	S2-628597238	S2
S1-64285241	S2-90782816	S2
S1-64285241	S3-377868334	S3
S1-64285241	S3-436694060	S3
S1-64285241	S2-58433036	S2
S1-110461692	S3-491672015	S3
S1-110461692	S3-95025438	S3
S1-110461692	S3-278546901	S3
S1-110461692	S3-718438375	S3
S1-110461692	S2-684753990	S2
S1-131047407	S2-898297984	S2
S1-131047407	S3-906059016	S3
S1-131047407	S2-234867590	S2
S1-131047407	S2-636422300	S2
S1-860159292	S3-201999090	S3
S1-860159292	S3-976981288	S3
S1-860159292	S3-615577044	S3
S1-860159292	S2-491630026	S2
S1-860159292	S2-231671776	S2
S1-213892203	S3-89549110	S3
S1-213892203	S3-436043170	S3
S1-213892203	S2-37619142	S2
S1-213892203	S3-585994089	S3
S1-592778493	S3-268824121	S3
S1-592778493	S2-67319645	S2
S1-592778493	S2-962989642	S2
S1-592778493	S2-844340687	S2
S1-910874860	S2-463870968	S2
S1-910874860	S3-227667325	S3
S1-910874860	S2-90313512	S2
S1-218923933	S2-298639147	S2
S1-218923933	S3-999405752	S3
S1-218923933	S3-515890812	S3
S1-218923933	S3-417494807	S3
S1-261794552	S2-223134242	S2
S1-261794552	S3-47395288	S3
S1-261794552	S2-993243752	S2
S1-261794552	S2-551511878	S2
S1-261794552	S3-508639058	S3
S1-503497463	S2-721356561	S2
S1-503497463	S3-945193637	S3
S1-930881887	S3-372483644	S3
S1-930881887	S3-182240608	S3
S1-930881887	S2-411552018	S2
S1-309650476	S2-67382386	S2
S1-309650476	S3-30423847	S3
S1-309650476	S3-697655500	S3
S1-734411892	S3-372803713	S3
S1-734411892	S2-679149560	S2
S1-734411892	S2-457154299	S2
S1-734411892	S2-864920929	S2
S1-734411892	S3-249870963	S3
S1-145480834	S2-388087152	S2
S1-145480834	S2-178832093	S2
S1-145480834	S3-234070776	S3
S1-822242154	S3-797198406	S3
S1-532819632	S2-687380151	S2
S1-532819632	S3-643835756	S3
S1-532819632	S3-779195228	S3
S1-532819632	S3-966816565	S3
S1-532819632	S2-301477612	S2
S1-532819632	S3-808268585	S3
S1-650886240	S2-119780972	S2
S1-650886240	S2-826009890	S2
S1-650886240	S3-155787643	S3
S1-387548686	S3-507279662	S3
S1-387548686	S3-558508735	S3
S1-387548686	S2-895140326	S2
S1-405689668	S2-615916628	S2
S1-405689668	S3-758200652	S3
S1-405689668	S2-77447616	S2
S1-405689668	S3-714797760	S3
S1-405689668	S3-936602996	S3
S1-835815819	S2-870796254	S2
S1-835815819	S3-51348138	S3
S1-835815819	S2-367459915	S2
S1-835815819	S3-25037985	S3
S1-925008495	S2-529923517	S2
S1-925008495	S2-778899424	S2
S1-925008495	S3-240596352	S3
S1-778194046	S2-991112390	S2
S1-778194046	S2-881172877	S2
S1-778194046	S3-571901383	S3
S1-432588891	S3-468710873	S3
S1-432588891	S2-690916899	S2
S1-432588891	S3-127560816	S3
S1-631569262	S3-446499334	S3
S1-703490938	S3-986002558	S3
S1-703490938	S3-705919394	S3
S1-703490938	S2-363391219	S2
S1-703490938	S3-960587519	S3
S1-537410650	S3-45333811	S3
S1-537410650	S3-871471218	S3
S1-537410650	S2-6182325	S2
S1-537410650	S2-639844702	S2
S1-537410650	S3-364817782	S3
S1-537410650	S2-394590932	S2
S1-537410650	S2-381830694	S2
S1-537410650	S2-585519925	S2
S1-935904290	S2-66792846	S2
S1-935904290	S3-334594627	S3
S1-935904290	S3-657036252	S3
S1-935904290	S3-407766386	S3
S1-935904290	S3-880431255	S3
S1-408967078	S3-297586967	S3
S1-408967078	S2-775174510	S2
S1-408967078	S3-878528728	S3
S1-408967078	S2-536379409	S2
S1-248120243	S3-460789386	S3
S1-248120243	S3-345072975	S3
S1-248120243	S3-945141156	S3
S1-248120243	S2-789618261	S2
S1-248120243	S3-444817901	S3
S1-248120243	S3-712172500	S3
S1-948872858	S3-490255164	S3
S1-948872858	S3-34509038	S3
S1-948872858	S2-118205020	S2
S1-948872858	S3-686769946	S3
S1-361278004	S2-363218104	S2
S1-361278004	S3-556976842	S3
S1-361278004	S2-180872792	S2
S1-414073650	S2-8275725	S2
S1-414073650	S3-319429271	S3
S1-414073650	S2-933684908	S2
S1-580487024	S3-152459517	S3
S1-580487024	S2-150860029	S2
S1-580487024	S2-206574797	S2
S1-580487024	S3-262145051	S3
S1-580487024	S2-345190920	S2
S1-580487024	S2-802727034	S2
S1-540672860	S3-912108715	S3
S1-540672860	S2-626204944	S2
S1-68575982	S2-881439108	S2
S1-68575982	S2-969680747	S2
S1-68575982	S3-980234190	S3
S1-8238245	S2-116822476	S2
S1-8238245	S3-946514240	S3
S1-8238245	S3-64053308	S3
S1-8238245	S3-91870737	S3
S1-8238245	S2-933200550	S2
S1-100399179	S2-943289934	S2
S1-100399179	S2-259915755	S2
S1-151743794	S2-465254200	S2
S1-151743794	S3-384570801	S3
S1-151743794	S2-232875605	S2
S1-151743794	S2-608974275	S2
S1-151743794	S2-312012378	S2
S1-151743794	S3-765145758	S3
S1-650438733	S2-548355013	S2
S1-650438733	S2-517957087	S2
S1-650438733	S3-605697058	S3
S1-650438733	S2-322318528	S2
S1-650438733	S3-603616564	S3
S1-115775057	S2-995151548	S2
S1-115775057	S3-800879409	S3
S1-115775057	S3-289235717	S3
S1-947492669	S2-365113943	S2
S1-550428647	S3-652512826	S3
S1-550428647	S3-788432517	S3
S1-550428647	S2-392746639	S2
S1-550428647	S3-457768320	S3
S1-653239512	S2-217997157	S2
S1-653239512	S3-731956563	S3
S1-653239512	S2-79044580	S2
S1-653239512	S3-111427976	S3
S1-653239512	S3-441212640	S3
S1-157086365	S3-630034142	S3
S1-157086365	S2-619424975	S2
S1-157086365	S3-629168925	S3
S1-157086365	S2-680177172	S2
S1-176616076	S3-717822860	S3
S1-176616076	S3-841073006	S3
S1-176616076	S2-679266499	S2
S1-429618745	S3-112232484	S3
S1-429618745	S3-854610555	S3
S1-429618745	S2-694733030	S2
S1-429618745	S2-940668010	S2
S1-671071076	S2-174511934	S2
S1-671071076	S2-440443694	S2
S1-671071076	S2-991227428	S2
S1-671071076	S3-340715606	S3
S1-671071076	S3-383776336	S3
S1-998639129	S3-378852617	S3
S1-998639129	S2-966783358	S2
S1-998639129	S2-817983695	S2
S1-998639129	S3-707088788	S3
S1-853829630	S2-192165102	S2
S1-853829630	S2-548450721	S2
S1-853829630	S2-199320615	S2
S1-853829630	S3-578200430	S3
S1-303431879	S2-987682612	S2
S1-303431879	S3-279742168	S3
S1-278351518	S2-330944996	S2
S1-278351518	S2-127978191	S2
S1-278351518	S2-213447821	S2
S1-278351518	S2-609253528	S2
S1-278351518	S3-853284904	S3
S1-278351518	S3-371549630	S3
S1-278351518	S3-434595037	S3
S1-365928200	S2-764049015	S2
